Country,Province,City,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,South Carolina,Abbeville,-82.46170658,34.22333378,5,0,0,2020-04-08 22:51:58
US,Louisiana,Acadia,-92.41419698,30.2950649,86,2,0,2020-04-08 22:51:58
US,Virginia,Accomack,-75.63234615,37.76707161,11,0,0,2020-04-08 22:51:58
US,Idaho,Ada,-116.24155159999998,43.4526575,438,3,0,2020-04-08 22:51:58
US,Iowa,Adair,-94.47105874,41.33075609,1,0,0,2020-04-08 22:51:58
US,Kentucky,Adair,-85.28129668,37.10459774,3,0,0,2020-04-08 22:51:58
US,Missouri,Adair,-92.60078167,40.19058551,11,0,0,2020-04-08 22:51:58
US,Oklahoma,Adair,-94.65859267,35.88494195,25,2,0,2020-04-08 22:51:58
US,Colorado,Adams,-104.3362578,39.87432092,417,14,0,2020-04-08 22:51:58
US,Idaho,Adams,-116.4545247,44.89333571,1,0,0,2020-04-08 22:51:58
US,Illinois,Adams,-91.18786813,39.98815591,1,0,0,2020-04-08 22:51:58
US,Indiana,Adams,-84.93671406,40.7457653,2,0,0,2020-04-08 22:51:58
US,Mississippi,Adams,-91.35326037,31.47669768,25,0,0,2020-04-08 22:51:58
US,Nebraska,Adams,-98.50117804,40.52449420000001,27,0,0,2020-04-08 22:51:58
US,Ohio,Adams,-83.4718964,38.84541072,2,0,0,2020-04-08 22:51:58
US,Pennsylvania,Adams,-77.21610347,39.87140411,33,0,0,2020-04-08 22:51:58
US,Washington,Adams,-118.5601734,46.98299757,29,0,0,2020-04-08 22:51:58
US,Wisconsin,Adams,-89.76782777,43.96974651,2,0,0,2020-04-08 22:51:58
US,Vermont,Addison,-73.14130877,44.03217337,47,0,0,2020-04-08 22:51:58
US,South Carolina,Aiken,-81.63645384,33.54338026,28,1,0,2020-04-08 22:51:58
US,Florida,Alachua,-82.35928158,29.67866525,144,0,0,2020-04-08 22:51:58
US,North Carolina,Alamance,-79.39976137,36.0434701,30,0,0,2020-04-08 22:51:58
US,California,Alameda,-121.8929271,37.64629437,674,16,0,2020-04-08 22:51:58
US,Colorado,Alamosa,-105.7885451,37.57250606,5,0,0,2020-04-08 22:51:58
US,New York,Albany,-73.97723916,42.60060306,342,9,0,2020-04-08 22:51:58
US,Wyoming,Albany,-105.7235415,41.65498705,4,0,0,2020-04-08 22:51:58
US,Virginia,Albemarle,-78.55481085,38.02080697,41,0,0,2020-04-08 22:51:58
US,Mississippi,Alcorn,-88.57996173,34.88084463,6,0,0,2020-04-08 22:51:58
US,North Carolina,Alexander,-81.17751948,35.922379600000006,2,0,0,2020-04-08 22:51:58
US,Virginia,Alexandria,-77.08183073,38.814003,143,1,0,2020-04-08 22:51:58
US,Iowa,Allamakee,-91.37860922,43.28383218,19,1,0,2020-04-08 22:51:58
US,Michigan,Allegan,-85.89102866,42.59147037,18,0,0,2020-04-08 22:51:58
US,Maryland,Allegany,-78.69280486,39.62357628,6,0,0,2020-04-08 22:51:58
US,New York,Allegany,-78.02750466,42.25748406,21,1,0,2020-04-08 22:51:58
US,North Carolina,Alleghany,-81.12857041,36.49360862,2,0,0,2020-04-08 22:51:58
US,Virginia,Alleghany,-80.00222498,37.78636074,2,0,0,2020-04-08 22:51:58
US,Pennsylvania,Allegheny,-79.98167747,40.46809875,720,10,0,2020-04-08 22:51:58
US,Indiana,Allen,-85.06800636,41.09194313,95,7,0,2020-04-08 22:51:58
US,Kentucky,Allen,-86.19457544,36.75197631,2,0,0,2020-04-08 22:51:58
US,Louisiana,Allen,-92.82442028,30.65385745,65,5,0,2020-04-08 22:51:58
US,Ohio,Allen,-84.10802343,40.77285242,23,1,0,2020-04-08 22:51:58
US,South Carolina,Allendale,-81.35321066,32.98837386,2,0,0,2020-04-08 22:51:58
US,California,Alpine,-119.8223594,38.59678594,1,0,0,2020-04-08 22:51:58
US,California,Amador,-120.65696,38.44583082,3,0,0,2020-04-08 22:51:58
US,Virginia,Amelia,-77.98584649,37.34081025,8,0,0,2020-04-08 22:51:58
US,Virginia,Amherst,-79.14548696,37.60308293,8,0,0,2020-04-08 22:51:58
US,Mississippi,Amite,-90.80501621,31.17467303,7,1,0,2020-04-08 22:51:58
US,Alaska,Anchorage,-149.14269860000005,61.14998174,103,4,0,2020-04-08 22:51:58
US,Kansas,Anderson,-95.29272815,38.21413251,0,0,0,2020-04-08 22:51:58
US,Kentucky,Anderson,-84.99171713,38.00671029,3,1,0,2020-04-08 22:51:58
US,South Carolina,Anderson,-82.63959517,34.51828081,75,4,0,2020-04-08 22:51:58
US,Tennessee,Anderson,-84.19965764,36.12684348,11,1,0,2020-04-08 22:51:58
US,Texas,Anderson,-95.65354823,31.81534745,2,0,0,2020-04-08 22:51:58
US,Texas,Andrews,-102.6376548,32.30468633,10,0,0,2020-04-08 22:51:58
US,Maine,Androscoggin,-70.20380627,44.1664747,23,0,0,2020-04-08 22:51:58
US,Texas,Angelina,-94.60901487,31.25457347,14,0,0,2020-04-08 22:51:58
US,Maryland,Anne Arundel,-76.60329337,39.00670238,466,12,0,2020-04-08 22:51:58
US,Minnesota,Anoka,-93.24604565,45.27476015,46,0,0,2020-04-08 22:51:58
US,North Carolina,Anson,-80.09953279,34.97403241,6,0,0,2020-04-08 22:51:58
US,Nebraska,Antelope,-98.0666283,42.17695516,1,0,0,2020-04-08 22:51:58
US,Michigan,Antrim,-85.15503082,44.99690221,6,0,0,2020-04-08 22:51:58
US,Arizona,Apache,-109.3783,35.5313,78,0,0,2020-04-08 22:51:58
US,Iowa,Appanoose,-92.86865906,40.74324454,1,1,0,2020-04-08 22:51:58
US,Georgia,Appling,-82.28909114,31.74847232,6,0,0,2020-04-08 22:51:58
US,Virginia,Appomattox,-78.81340003,37.37569884,3,0,0,2020-04-08 22:51:58
US,Texas,Aransas,-96.9995047,28.10556197,2,0,0,2020-04-08 22:51:58
US,Colorado,Arapahoe,-104.3353617,39.64977461,764,19,0,2020-04-08 22:51:58
US,Colorado,Archuleta,-107.0476867,37.19474156,6,0,0,2020-04-08 22:51:58
US,Michigan,Arenac,-83.89277559,44.0636262,4,0,0,2020-04-08 22:51:58
US,Arkansas,Arkansas,-91.37277296,34.29145151,1,0,0,2020-04-08 22:51:58
US,Virginia,Arlington,-77.10139853,38.8767675,254,2,0,2020-04-08 22:51:58
US,Pennsylvania,Armstrong,-79.46290811,40.81665618,19,0,0,2020-04-08 22:51:58
US,Maine,Aroostook,-68.59841248,46.65926321,2,0,0,2020-04-08 22:51:58
US,Louisiana,Ascension,-90.91328409999998,30.20406249,366,15,0,2020-04-08 22:51:58
US,North Carolina,Ashe,-81.49862729,36.43296207,2,0,0,2020-04-08 22:51:58
US,Ohio,Ashland,-82.27280781,40.84772277,3,0,0,2020-04-08 22:51:58
US,Wisconsin,Ashland,-90.67837132,46.31956891,1,0,0,2020-04-08 22:51:58
US,Arkansas,Ashley,-91.7698471,33.19153461,5,0,0,2020-04-08 22:51:58
US,Ohio,Ashtabula,-80.74830218,41.70860332,20,0,0,2020-04-08 22:51:58
US,Washington,Asotin,-117.2022851,46.18894415,4,0,0,2020-04-08 22:51:58
US,Louisiana,Assumption,-91.06461642,29.89946234,89,0,0,2020-04-08 22:51:58
US,Texas,Atascosa,-98.52730485,28.89333001,5,0,0,2020-04-08 22:51:58
US,Kansas,Atchison,-95.30870026,39.53185661,2,0,0,2020-04-08 22:51:58
US,Missouri,Atchison,-95.42970639,40.43238737,1,0,0,2020-04-08 22:51:58
US,Ohio,Athens,-82.04278644,39.33425634,3,1,0,2020-04-08 22:51:58
US,Georgia,Atkinson,-82.87545866,31.29633502,4,0,0,2020-04-08 22:51:58
US,New Jersey,Atlantic,-74.65848483,39.47538693,168,4,0,2020-04-08 22:51:58
US,Oklahoma,Atoka,-96.03802487,34.37366573,1,0,0,2020-04-08 22:51:58
US,Mississippi,Attala,-89.57838564,33.08658803,15,0,0,2020-04-08 22:51:58
US,Iowa,Audubon,-94.90581859,41.6844628,1,0,0,2020-04-08 22:51:58
US,Ohio,Auglaize,-84.22421429999999,40.55998859,8,0,0,2020-04-08 22:51:58
US,Virginia,Augusta,-79.12461614,38.16404586,13,0,0,2020-04-08 22:51:58
US,South Dakota,Aurora,-98.56050467,43.71757685,1,0,0,2020-04-08 22:51:58
US,Texas,Austin,-96.27736949,29.88548725,7,0,0,2020-04-08 22:51:58
US,Alabama,Autauga,-86.64408227,32.53952745,12,1,0,2020-04-08 22:51:58
US,Louisiana,Avoyelles,-92.00079449,31.07796211,48,1,0,2020-04-08 22:51:58
US,Colorado,Baca,-102.5603223,37.31940883,9,0,0,2020-04-08 22:51:58
US,Georgia,Bacon,-82.45936528,31.55456473,13,0,0,2020-04-08 22:51:58
US,Florida,Baker,-82.28467476,30.33060121,15,1,0,2020-04-08 22:51:58
US,Georgia,Baker,-84.44218806,31.32669878,9,2,0,2020-04-08 22:51:58
US,Alabama,Baldwin,-87.72207058,30.72774991,44,1,0,2020-04-08 22:51:58
US,Georgia,Baldwin,-83.24701748,33.06882326,27,1,0,2020-04-08 22:51:58
US,Maryland,Baltimore,-76.62911955,39.45784712,866,13,0,2020-04-08 22:51:58
US,Maryland,Baltimore City,-76.61151012,39.30211911,571,10,0,2020-04-08 22:51:58
US,South Carolina,Bamberg,-81.05659969,33.21927586,6,0,0,2020-04-08 22:51:58
US,Texas,Bandera,-99.24598147,29.74619598,1,0,0,2020-04-08 22:51:58
US,Georgia,Banks,-83.49644388,34.35607081,4,0,0,2020-04-08 22:51:58
US,Idaho,Bannock,-112.2233311,42.67002716,5,0,0,2020-04-08 22:51:58
US,Kansas,Barber,-98.68460053,37.2288586,1,0,0,2020-04-08 22:51:58
US,Alabama,Barbour,-85.3871286,31.868263,3,0,0,2020-04-08 22:51:58
US,West Virginia,Barbour,-80.00350858,39.1307219,4,0,0,2020-04-08 22:51:58
US,North Dakota,Barnes,-98.06605978,46.93579637,2,0,0,2020-04-08 22:51:58
US,Massachusetts,Barnstable,-70.28854339,41.72980578,423,11,0,2020-04-08 22:51:58
US,South Carolina,Barnwell,-81.43584352,33.26679302,3,0,0,2020-04-08 22:51:58
US,Kentucky,Barren,-85.93338945,36.96469836,1,0,0,2020-04-08 22:51:58
US,Wisconsin,Barron,-91.84833627,45.42372701,4,0,0,2020-04-08 22:51:58
US,Georgia,Barrow,-83.71436292,33.99148694,42,3,0,2020-04-08 22:51:58
US,Michigan,Barry,-85.30834519,42.59513984,7,0,0,2020-04-08 22:51:58
US,Missouri,Barry,-93.82919888,36.70978521,1,0,0,2020-04-08 22:51:58
US,Indiana,Bartholomew,-85.89558181,39.20744865,66,4,0,2020-04-08 22:51:58
US,Kansas,Barton,-98.75636726,38.47889676,4,0,0,2020-04-08 22:51:58
US,Georgia,Bartow,-84.83887523,34.23732119,192,12,0,2020-04-08 22:51:58
US,Texas,Bastrop,-97.31206354,30.10370699,17,1,0,2020-04-08 22:51:58
US,Missouri,Bates,-94.34113157,38.25271289,3,0,0,2020-04-08 22:51:58
US,Kentucky,Bath,-83.74588932,38.14735938,1,0,0,2020-04-08 22:51:58
US,Virginia,Bath,-79.73912095,38.05852573,0,0,0,2020-04-08 22:51:58
US,Arkansas,Baxter,-92.33782872,36.28784385,1,0,0,2020-04-08 22:51:58
US,Florida,Bay,-85.62122584,30.26548745,28,1,0,2020-04-08 22:51:58
US,Michigan,Bay,-83.98731479,43.70639106,39,0,0,2020-04-08 22:51:58
US,Wisconsin,Bayfield,-91.19716729,46.52868768,3,0,0,2020-04-08 22:51:58
US,South Dakota,Beadle,-98.27858469,44.41464384,21,2,0,2020-04-08 22:51:58
US,North Carolina,Beaufort,-76.84325809,35.48531943,10,0,0,2020-04-08 22:51:58
US,South Carolina,Beaufort,-80.72619758,32.39226291,169,4,0,2020-04-08 22:51:58
US,Louisiana,Beauregard,-93.34173616,30.64836518,23,1,0,2020-04-08 22:51:58
US,Oklahoma,Beaver,-100.4758872,36.7496847,1,0,0,2020-04-08 22:51:58
US,Pennsylvania,Beaver,-80.34921611,40.6825484,128,13,0,2020-04-08 22:51:58
US,Montana,Beaverhead,-112.8984694,45.13434354,1,0,0,2020-04-08 22:51:58
US,Oklahoma,Beckham,-99.68128023,35.26862449,1,0,0,2020-04-08 22:51:58
US,Pennsylvania,Bedford,-78.48998442,40.00522157,4,0,0,2020-04-08 22:51:58
US,Tennessee,Bedford,-86.45549096,35.51123746,12,0,0,2020-04-08 22:51:58
US,Virginia,Bedford,-79.5281964,37.3080028,12,0,0,2020-04-08 22:51:58
US,New Hampshire,Belknap,-71.41684235,43.51637314,21,0,0,2020-04-08 22:51:58
US,Texas,Bell,-97.4785025,31.03736027,74,2,0,2020-04-08 22:51:58
US,Ohio,Belmont,-80.9924051,40.01625942,30,1,0,2020-04-08 22:51:58
US,Minnesota,Beltrami,-94.93732139,47.97373527,6,0,0,2020-04-08 22:51:58
US,Georgia,Ben Hill,-83.22145359,31.76095874,6,0,0,2020-04-08 22:51:58
US,Vermont,Bennington,-73.09048868,43.03519828,27,0,0,2020-04-08 22:51:58
US,Arkansas,Benton,-94.25680817,36.33644656,45,0,0,2020-04-08 22:51:58
US,Indiana,Benton,-87.31093999,40.60626947,0,0,0,2020-04-08 22:51:58
US,Iowa,Benton,-92.06463573,42.08011739,12,1,0,2020-04-08 22:51:58
US,Minnesota,Benton,-93.99514135,45.69804958,1,0,0,2020-04-08 22:51:58
US,Mississippi,Benton,-89.18945516,34.81681228,5,0,0,2020-04-08 22:51:58
US,Missouri,Benton,-93.28756116,38.29503305,3,0,0,2020-04-08 22:51:58
US,Oregon,Benton,-123.4316987,44.49167306,21,1,0,2020-04-08 22:51:58
US,Tennessee,Benton,-88.06849355,36.07110411,4,0,0,2020-04-08 22:51:58
US,Washington,Benton,-119.5120834,46.23946995,179,19,0,2020-04-08 22:51:58
US,Michigan,Benzie,-86.01608482,44.63899297,0,0,0,2020-04-08 22:51:58
US,New Jersey,Bergen,-74.07164325,40.96010917,7874,314,0,2020-04-08 22:51:58
US,South Carolina,Berkeley,-79.94654523,33.20222596,55,0,0,2020-04-08 22:51:58
US,West Virginia,Berkeley,-78.02414609,39.46704621,66,0,0,2020-04-08 22:51:58
US,Pennsylvania,Berks,-75.92457766,40.41570541,416,12,0,2020-04-08 22:51:58
US,Massachusetts,Berkshire,-73.20524838,42.37428441,281,18,0,2020-04-08 22:51:58
US,New Mexico,Bernalillo,-106.6703554,35.05163625,307,8,0,2020-04-08 22:51:58
US,Georgia,Berrien,-83.22529920000002,31.27590016,4,0,0,2020-04-08 22:51:58
US,Michigan,Berrien,-86.41313079999998,41.95447397,72,2,0,2020-04-08 22:51:58
US,North Carolina,Bertie,-76.96545943,36.0688473,10,1,0,2020-04-08 22:51:58
US,Alaska,Bethel,-159.8561831,60.90980451,1,0,0,2020-04-08 22:51:58
US,Texas,Bexar,-98.52019748,29.44928723,503,18,0,2020-04-08 22:51:58
US,Alabama,Bibb,-87.12511459999996,32.99642064,9,0,0,2020-04-08 22:51:58
US,Georgia,Bibb,-83.70489165,32.80904227,50,1,0,2020-04-08 22:51:58
US,Louisiana,Bienville,-93.05398492,32.34569994,17,1,0,2020-04-08 22:51:58
