Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
China,Hubei,112.2707,30.9756,67800,3133,58382,2020-03-20 07:43:02
Italy,Italy,12.5674,41.8719,47021,4032,4440,2020-03-20 17:43:03
Spain,Spain,-3.7492,40.4637,20410,1043,1588,2020-03-20 17:43:03
Germany,Germany,10.4515,51.1657,19848,67,180,2020-03-20 20:13:15
Iran,Iran,53.688,32.4279,19644,1433,6745,2020-03-20 15:13:21
France,France,2.2137,46.2276,12612,450,12,2020-03-20 22:43:03
"Korea, South","Korea, South",127.7669,35.9078,8652,94,1540,2020-03-20 02:13:46
US,New York,-74.9481,42.1657,8310,42,0,2020-03-20 22:14:43
Switzerland,Switzerland,8.2275,46.8182,5294,54,15,2020-03-20 18:13:09
United Kingdom,United Kingdom,-3.436,55.3781,3983,177,65,2020-03-20 20:13:18
Netherlands,Netherlands,5.2913,52.1326,2994,106,2,2020-03-20 18:13:12
Austria,Austria,14.5501,47.5162,2388,6,9,2020-03-20 15:43:24
Belgium,Belgium,4.4699,50.5039,2257,37,1,2020-03-20 14:43:04
Norway,Norway,8.4689,60.472,1914,7,1,2020-03-20 18:13:09
Sweden,Sweden,18.6435,60.1282,1639,16,16,2020-03-20 15:43:24
US,Washington,-121.4905,47.4009,1524,83,0,2020-03-20 23:43:03
China,Guangdong,113.4244,23.3417,1395,8,1323,2020-03-20 09:13:30
China,Henan,113.614,33.882,1273,22,1250,2020-03-14 09:53:08
Denmark,Denmark,9.5018,56.2639,1255,9,1,2020-03-20 18:13:12
China,Zhejiang,120.0934,29.1832,1234,1,1219,2020-03-20 02:43:09
US,California,-119.6816,36.1162,1177,23,0,2020-03-20 23:43:03
Malaysia,Malaysia,101.9758,4.2105,1030,3,87,2020-03-20 18:13:09
Portugal,Portugal,-8.2245,39.3999,1020,6,5,2020-03-20 15:43:24
China,Hunan,111.7088,27.6104,1018,4,1014,2020-03-14 08:33:03
China,Anhui,117.2264,31.8257,990,6,984,2020-03-11 02:18:14
Japan,Japan,138.2529,36.2048,963,33,191,2020-03-20 14:13:08
China,Jiangxi,115.7221,27.614,935,1,934,2020-03-12 02:13:04
US,New Jersey,-74.521,40.2989,890,11,0,2020-03-20 21:13:32
Czechia,Czechia,15.473,49.8175,833,0,4,2020-03-20 20:13:15
Brazil,Brazil,-51.9253,-14.235,793,11,2,2020-03-20 20:13:16
China,Shandong,118.1498,36.3427,762,7,748,2020-03-20 01:13:16
Cruise Ship,Diamond Princess,139.6649,35.4498,712,7,325,2020-03-18 10:33:04
Israel,Israel,34.8516,31.0461,705,0,14,2020-03-20 14:43:04
Ireland,Ireland,-7.6921,53.1424,683,3,5,2020-03-20 20:13:16
China,Jiangsu,119.455,32.9711,631,0,631,2020-03-15 01:53:02
US,Illinois,-88.9861,40.3495,585,5,0,2020-03-20 21:13:32
China,Chongqing,107.874,30.0572,576,6,570,2020-03-15 03:53:04
US,Florida,-81.6868,27.7663,563,10,0,2020-03-20 23:43:03
US,Michigan,-84.5361,43.3266,552,3,0,2020-03-20 21:13:32
China,Sichuan,102.7103,30.6171,541,3,536,2020-03-20 01:43:03
US,Louisiana,-91.8678,31.1695,538,14,0,2020-03-20 23:43:03
Pakistan,Pakistan,69.3451,30.3753,501,3,13,2020-03-20 20:13:16
Greece,Greece,21.8243,39.0742,495,6,19,2020-03-20 16:13:10
