Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
China,Hubei,112.2707,30.9756,67466,2902,40592,2020-03-05 14:53:03
South Korea,South Korea,128.0,36.0,6088,35,41,2020-03-05 09:03:09
Italy,Italy,12.0,43.0,3858,148,414,2020-03-05 17:43:03
Iran,Iran,53.0,32.0,3513,107,739,2020-03-05 13:43:04
China,Guangdong,113.4244,23.3417,1351,7,1181,2020-03-05 09:23:03
China,Henan,113.614,33.882,1272,22,1239,2020-03-05 01:48:26
China,Zhejiang,120.0934,29.1832,1215,1,1124,2020-03-05 09:43:03
China,Hunan,111.7088,27.6104,1018,4,938,2020-03-05 08:43:03
China,Anhui,117.2264,31.8257,990,6,970,2020-03-05 04:33:02
China,Jiangxi,115.7221,27.614,935,1,901,2020-03-05 01:16:58
China,Shandong,118.1498,36.3427,758,6,578,2020-03-05 14:53:03
Others,Diamond Princess cruise ship,139.638,35.4437,706,6,10,2020-03-03 03:13:06
China,Jiangsu,119.455,32.9711,631,0,583,2020-03-05 14:53:03
China,Chongqing,107.874,30.0572,576,6,512,2020-03-05 23:23:02
China,Sichuan,102.7103,30.6171,539,3,425,2020-03-05 14:53:03
Germany,Germany,9.0,51.0,482,0,16,2020-03-05 17:43:03
China,Heilongjiang,127.7615,47.862,481,13,379,2020-03-05 00:23:06
China,Beijing,116.4142,40.1824,418,8,297,2020-03-04 23:23:01
France,France,2.0,47.0,377,6,12,2020-03-05 15:13:22
Japan,Japan,138.0,36.0,360,6,43,2020-03-05 13:43:04
China,Shanghai,121.4491,31.202,339,3,303,2020-03-05 06:23:06
China,Hebei,114.5149,38.0428,318,6,304,2020-03-05 14:53:03
China,Fujian,117.9874,26.0789,296,1,277,2020-03-05 09:33:03
Spain,Spain,-4.0,40.0,259,3,2,2020-03-05 17:43:03
China,Guangxi,108.7881,23.8298,252,2,214,2020-03-05 10:03:08
China,Shaanxi,108.8701,35.1917,245,1,224,2020-03-05 06:03:08
China,Yunnan,101.487,24.974,174,2,169,2020-03-03 03:43:02
China,Hainan,109.7453,19.1959,168,6,158,2020-03-05 06:13:10
China,Guizhou,106.8748,26.8154,146,2,114,2020-03-02 01:13:06
China,Tianjin,117.323,39.3054,136,3,128,2020-03-05 03:33:27
China,Shanxi,112.2922,37.5777,133,0,126,2020-03-05 14:53:03
China,Liaoning,122.6085,41.2956,125,1,106,2020-03-03 14:33:03
Singapore,Singapore,103.8333,1.2833,117,0,78,2020-03-05 13:43:04
UK,UK,-3.0,55.0,115,1,8,2020-03-05 18:03:03
Switzerland,Switzerland,8.2275,46.8182,114,1,3,2020-03-05 17:43:03
China,Hong Kong,114.2,22.3,105,2,43,2020-03-05 00:23:07
China,Gansu,103.8343,36.0611,102,2,87,2020-03-05 15:13:13
Sweden,Sweden,16.0,63.0,94,0,0,2020-03-05 18:03:03
China,Jilin,126.1923,43.6661,93,1,88,2020-03-05 14:53:03
Norway,Norway,8.4689,60.472,87,0,0,2020-03-05 17:43:03
Netherlands,Netherlands,5.2913,52.1326,82,0,0,2020-03-05 14:23:03
China,Xinjiang,85.2401,41.1129,76,3,70,2020-03-05 06:03:08
China,Inner Mongolia,113.9448,44.0935,75,1,65,2020-03-05 23:53:01
China,Ningxia,106.1655,37.2692,75,0,69,2020-03-04 01:33:07
Kuwait,Kuwait,47.75,29.5,58,0,0,2020-03-05 13:43:04
Bahrain,Bahrain,50.55,26.0275,55,0,0,2020-03-05 13:53:03
US,"King County, WA",-121.9836,47.548,51,10,1,2020-03-05 22:03:17
Belgium,Belgium,4.0,50.8333,50,0,1,2020-03-05 13:53:03
Malaysia,Malaysia,112.5,2.5,50,0,22,2020-03-04 13:03:08
Thailand,Thailand,101.0,15.0,47,1,31,2020-03-05 06:23:06
US,Unassigned Location (From Diamond Princess),139.638,35.4437,45,0,0,2020-03-02 19:53:03
China,Taiwan,121.0,23.7,44,1,12,2020-03-05 14:53:03
Austria,Austria,14.5501,47.5162,41,0,0,2020-03-05 17:53:02
Iraq,Iraq,44.0,33.0,35,2,0,2020-03-04 20:43:02
Iceland,Iceland,-19.0208,64.9631,34,0,0,2020-03-05 13:53:03
Greece,Greece,21.8243,39.0742,31,0,0,2020-03-05 14:23:03
India,India,78.0,21.0,30,0,3,2020-03-05 13:53:03
United Arab Emirates,United Arab Emirates,54.0,24.0,29,0,5,2020-03-05 23:53:02
Australia,New South Wales,151.2093,-33.8688,22,1,4,2020-03-04 20:43:03
Canada,"Toronto, ON",-79.3832,43.6532,21,0,2,2020-03-05 17:53:03
San Marino,San Marino,12.4578,43.9424,21,1,0,2020-03-05 13:53:03
US,"Santa Clara, CA",-121.9552,37.3541,20,0,1,2020-03-05 22:53:03
China,Qinghai,95.9956,35.7452,18,0,18,2020-02-21 04:43:02
US,"Snohomish County, WA",-121.8339,48.033,18,1,0,2020-03-05 20:23:07
US,"Westchester County, NY",-73.7949,41.122,18,0,0,2020-03-05 21:33:03
Israel,Israel,35.0,31.0,16,0,1,2020-03-05 17:53:02
Lebanon,Lebanon,35.8623,33.8547,16,0,1,2020-03-05 17:53:02
Oman,Oman,57.0,21.0,16,0,2,2020-03-05 17:53:02
Vietnam,Vietnam,108.0,16.0,16,0,16,2020-02-25 08:53:02
Australia,Queensland,153.4,-28.0167,13,0,8,2020-03-05 17:33:06
Canada,British Columbia,-123.1207,49.2827,13,0,3,2020-03-05 04:43:03
Ecuador,Ecuador,-78.1834,-1.8312,13,0,0,2020-03-05 17:53:02
Algeria,Algeria,1.6596,28.0339,12,0,0,2020-03-04 19:33:03
Czech Republic,Czech Republic,15.473,49.8175,12,0,0,2020-03-05 17:53:02
Finland,Finland,26.0,64.0,12,0,1,2020-03-05 13:53:03
US,"Los Angeles, CA",-118.2437,34.0522,11,0,0,2020-03-05 21:03:14
Australia,Victoria,144.9631,-37.8136,10,0,7,2020-03-05 18:33:03
