Country,Province,City,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,South Carolina,Abbeville,-82.46170658,34.22333378,17,0,0,2020-04-19 23:41:01
US,Louisiana,Acadia,-92.41419698,30.295064899999996,110,7,0,2020-04-19 23:41:01
US,Virginia,Accomack,-75.63234615,37.76707161,42,0,0,2020-04-19 23:41:01
US,Idaho,Ada,-116.24155159999998,43.4526575,598,10,0,2020-04-19 23:41:01
US,Iowa,Adair,-94.47105874,41.33075609,1,0,0,2020-04-19 23:41:01
US,Kentucky,Adair,-85.28129668,37.10459774,53,3,0,2020-04-19 23:41:01
US,Missouri,Adair,-92.60078167,40.19058551,12,0,0,2020-04-19 23:41:01
US,Oklahoma,Adair,-94.65859267,35.88494195,43,3,0,2020-04-19 23:41:01
US,Colorado,Adams,-104.3362578,39.87432092,915,35,0,2020-04-19 23:41:01
US,Idaho,Adams,-116.4545247,44.89333571,1,0,0,2020-04-19 23:41:01
US,Illinois,Adams,-91.18786813,39.98815591,34,0,0,2020-04-19 23:41:01
US,Indiana,Adams,-84.93671406,40.7457653,7,1,0,2020-04-19 23:41:01
US,Mississippi,Adams,-91.35326037,31.47669768,81,6,0,2020-04-19 23:41:01
US,Nebraska,Adams,-98.50117804,40.52449420000001,98,0,0,2020-04-19 23:41:01
US,Ohio,Adams,-83.4718964,38.84541072,3,0,0,2020-04-19 23:41:01
US,Pennsylvania,Adams,-77.21610347,39.87140411,80,1,0,2020-04-19 23:41:01
US,Washington,Adams,-118.56017340000001,46.98299757,41,0,0,2020-04-19 23:41:01
US,Wisconsin,Adams,-89.76782777,43.96974651,4,1,0,2020-04-19 23:41:01
US,Vermont,Addison,-73.14130877,44.03217337,61,2,0,2020-04-19 23:41:01
US,South Carolina,Aiken,-81.63645384,33.54338026,69,4,0,2020-04-19 23:41:01
US,Minnesota,Aitkin,-93.41168259999999,46.60962049,1,0,0,2020-04-19 23:41:01
US,Florida,Alachua,-82.35928158,29.67866525,210,0,0,2020-04-19 23:41:01
