Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
China,Hubei,112.2707,30.9756,67666,2959,43500,2020-03-07 11:13:04
South Korea,South Korea,128.0,36.0,7041,44,135,2020-03-07 10:13:22
Italy,Italy,12.0,43.0,5883,233,589,2020-03-07 17:33:03
Iran,Iran,53.0,32.0,5823,145,1669,2020-03-07 17:43:05
China,Guangdong,113.4244,23.3417,1352,7,1237,2020-03-07 10:43:02
China,Henan,113.614,33.882,1272,22,1244,2020-03-07 11:23:10
China,Zhejiang,120.0934,29.1832,1215,1,1154,2020-03-07 09:03:05
China,Hunan,111.7088,27.6104,1018,4,960,2020-03-07 09:03:05
China,Anhui,117.2264,31.8257,990,6,979,2020-03-06 03:23:06
France,France,2.0,47.0,949,11,12,2020-03-07 20:33:02
China,Jiangxi,115.7221,27.614,935,1,916,2020-03-07 01:13:18
Germany,Germany,9.0,51.0,799,0,18,2020-03-07 17:43:05
China,Shandong,118.1498,36.3427,758,6,627,2020-03-07 13:03:05
Others,Diamond Princess cruise ship,139.638,35.4437,696,6,40,2020-03-06 01:29:39
China,Jiangsu,119.455,32.9711,631,0,606,2020-03-07 14:53:02
China,Chongqing,107.874,30.0572,576,6,526,2020-03-07 23:23:02
China,Sichuan,102.7103,30.6171,539,3,454,2020-03-07 13:03:05
Spain,Spain,-4.0,40.0,500,10,30,2020-03-07 17:43:05
China,Heilongjiang,127.7615,47.862,481,13,403,2020-03-07 09:03:05
Japan,Japan,138.0,36.0,461,6,76,2020-03-07 17:43:05
China,Beijing,116.4142,40.1824,426,8,303,2020-03-07 01:03:05
China,Shanghai,121.4491,31.202,342,3,313,2020-03-07 03:53:03
China,Hebei,114.5149,38.0428,318,6,307,2020-03-07 13:03:05
China,Fujian,117.9874,26.0789,296,1,295,2020-03-07 13:03:05
Switzerland,Switzerland,8.2275,46.8182,268,1,3,2020-03-07 17:43:05
China,Guangxi,108.7881,23.8298,252,2,218,2020-03-07 14:53:02
China,Shaanxi,108.8701,35.1917,245,1,226,2020-03-06 10:23:03
UK,UK,-3.0,55.0,206,2,18,2020-03-07 17:43:05
Netherlands,Netherlands,5.2913,52.1326,188,1,0,2020-03-07 17:43:05
China,Yunnan,101.487,24.974,174,2,170,2020-03-06 03:23:06
Belgium,Belgium,4.0,50.8333,169,0,1,2020-03-07 17:53:03
China,Hainan,109.7453,19.1959,168,6,158,2020-03-05 06:13:10
Sweden,Sweden,16.0,63.0,161,0,0,2020-03-07 17:53:03
Norway,Norway,8.4689,60.472,147,0,0,2020-03-07 17:53:03
China,Guizhou,106.8748,26.8154,146,2,115,2020-03-07 00:43:01
Singapore,Singapore,103.8333,1.2833,138,0,78,2020-03-07 17:53:03
China,Tianjin,117.323,39.3054,136,3,128,2020-03-05 03:33:27
China,Shanxi,112.2922,37.5777,133,0,126,2020-03-05 14:53:03
China,Liaoning,122.6085,41.2956,125,1,107,2020-03-07 14:53:02
China,Gansu,103.8343,36.0611,120,2,87,2020-03-07 15:03:06
China,Hong Kong,114.2,22.3,108,2,51,2020-03-07 10:13:22
China,Jilin,126.1923,43.6661,93,1,90,2020-03-06 10:23:03
Malaysia,Malaysia,112.5,2.5,93,0,23,2020-03-07 17:53:03
Bahrain,Bahrain,50.55,26.0275,85,0,4,2020-03-07 18:13:26
Austria,Austria,14.5501,47.5162,79,0,0,2020-03-07 17:53:03
China,Xinjiang,85.2401,41.1129,76,3,72,2020-03-07 09:03:05
China,Inner Mongolia,113.9448,44.0935,75,1,67,2020-03-07 03:43:01
China,Ningxia,106.1655,37.2692,75,0,71,2020-03-06 12:53:03
US,"King County, WA",-121.9836,47.548,71,15,1,2020-03-07 20:23:03
Kuwait,Kuwait,47.75,29.5,61,0,0,2020-03-07 18:13:26
US,"Westchester County, NY",-73.7949,41.122,57,0,0,2020-03-07 18:23:05
Iraq,Iraq,44.0,33.0,54,4,0,2020-03-07 18:13:27
Iceland,Iceland,-19.0208,64.9631,50,0,0,2020-03-07 18:13:27
Thailand,Thailand,101.0,15.0,50,1,31,2020-03-07 10:13:23
Greece,Greece,21.8243,39.0742,46,0,0,2020-03-07 18:13:27
China,Taiwan,121.0,23.7,45,1,12,2020-03-06 12:43:03
US,Unassigned Location (From Diamond Princess),139.638,35.4437,45,0,0,2020-03-02 19:53:03
United Arab Emirates,United Arab Emirates,54.0,24.0,45,0,7,2020-03-07 10:13:22
India,India,78.0,21.0,34,0,3,2020-03-07 18:13:27
US,"Santa Clara County, CA",-121.9552,37.3541,32,0,1,2020-03-07 23:43:03
