Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
China,Hubei,104.195397,35.86166,7153,249,168,2020-02-01 11:53:00
China,Zhejiang,104.195397,35.86166,599,0,21,2020-02-01 10:53:00
China,Guangdong,104.195397,35.86166,535,0,14,2020-02-01 14:23:00
China,Henan,104.195397,35.86166,422,2,3,2020-02-01 01:52:00
China,Hunan,104.195397,35.86166,389,0,8,2020-02-01 11:03:00
China,Anhui,104.195397,35.86166,297,0,5,2020-02-01 13:33:00
China,Jiangxi,104.195397,35.86166,286,0,9,2020-02-01 01:52:00
China,Chongqing,104.195397,35.86166,247,1,3,2020-02-01 08:43:00
China,Sichuan,104.195397,35.86166,207,1,3,2020-02-01 01:52:00
China,Shandong,104.195397,35.86166,206,0,3,2020-02-01 07:51:00
China,Jiangsu,104.195397,35.86166,202,0,6,2020-02-01 14:03:00
China,Shanghai,104.195397,35.86166,169,1,10,2020-02-01 06:05:00
China,Beijing,104.195397,35.86166,168,1,9,2020-02-01 09:17:00
China,Fujian,104.195397,35.86166,144,0,0,2020-02-01 05:37:00
China,Shaanxi,104.195397,35.86166,101,0,0,2020-02-01 05:37:00
China,Guangxi,104.195397,35.86166,100,0,2,2020-02-01 01:52:00
China,Hebei,104.195397,35.86166,96,1,0,2020-02-01 01:52:00
China,Yunnan,104.195397,35.86166,93,0,2,2020-02-01 15:53:00
China,Heilongjiang,104.195397,35.86166,80,2,2,2020-02-01 10:33:00
China,Liaoning,104.195397,35.86166,64,0,1,2020-02-01 15:23:00
China,Hainan,104.195397,35.86166,62,1,1,2020-02-01 08:43:00
China,Shanxi,104.195397,35.86166,47,0,1,2020-02-01 01:52:00
China,Tianjin,104.195397,35.86166,41,0,0,2020-02-01 15:43:00
China,Gansu,104.195397,35.86166,40,0,0,2020-02-01 15:43:00
China,Guizhou,104.195397,35.86166,29,0,2,2020-01-31 15:20:00
China,Ningxia,104.195397,35.86166,26,0,0,2020-02-01 02:13:00
China,Inner Mongolia,104.195397,35.86166,23,0,1,2020-02-01 05:37:00
Japan,Japan,138.252924,36.204824,20,0,1,2020-02-01 18:53:00
Thailand,Thailand,100.992541,15.870032,19,0,5,2020-01-31 10:37:00
China,Xinjiang,104.195397,35.86166,18,0,0,2020-02-01 05:37:00
China,Jilin,104.195397,35.86166,17,0,1,2020-02-01 01:52:00
Singapore,Singapore,103.819836,1.352083,16,0,0,2020-02-01 05:37:00
China,Hong Kong,104.195397,35.86166,13,0,0,2020-02-01 05:37:00
South Korea,South Korea,-54.385628,-76.697372,12,0,0,2020-02-01 10:43:00
China,Taiwan,104.195397,35.86166,10,0,0,2020-01-31 15:20:00
China,Qinghai,104.195397,35.86166,9,0,0,2020-02-01 05:37:00
Malaysia,Malaysia,101.975766,4.210484,8,0,0,2020-01-31 08:15:00
Germany,Germany,10.451526,51.165691,8,0,0,2020-02-01 18:33:00
China,Macau,104.195397,35.86166,7,0,0,2020-01-31 08:15:00
France,France,2.213749,46.227638,6,0,0,2020-02-01 01:52:00
Vietnam,Vietnam,108.277199,14.058324,6,0,1,2020-02-01 07:38:00
Australia,New South Wales,133.775136,-25.274398,4,0,2,2020-02-01 18:12:00
Australia,Victoria,133.775136,-25.274398,4,0,0,2020-02-01 18:12:00
United Arab Emirates,United Arab Emirates,53.847818,23.424076,4,0,0,2020-01-31 08:15:00
Australia,Queensland,133.775136,-25.274398,3,0,0,2020-02-01 18:12:00
Canada,Ontario,-106.346771,56.130366,3,0,0,2020-02-01 18:12:00
Italy,Italy,12.56738,41.87194,2,0,0,2020-01-31 08:15:00
Russia,Russia,105.318756,61.52401,2,0,0,2020-01-31 16:13:00
Australia,South Australia,133.775136,-25.274398,1,0,0,2020-02-01 18:12:00
Cambodia,Cambodia,104.990963,12.565679,1,0,0,2020-01-31 08:15:00
Canada,British Columbia,-106.346771,56.130366,1,0,0,2020-02-01 18:12:00
Finland,Finland,25.748151,61.92411,1,0,0,2020-01-31 08:15:00
India,India,78.96288,20.593684,1,0,0,2020-01-31 08:15:00
China,Tibet,104.195397,35.86166,1,0,0,2020-02-01 01:52:00
Nepal,Nepal,84.124008,28.394857,1,0,0,2020-01-31 08:15:00
Philippines,Philippines,121.774017,12.879721,1,0,0,2020-02-01 17:43:00
Spain,Spain,-3.74922,40.463667,1,0,0,2020-02-01 02:13:00
Sri Lanka,Sri Lanka,80.771797,7.873054,1,0,0,2020-01-31 08:15:00
Sweden,Sweden,18.643501,60.128161,1,0,0,2020-02-01 02:13:00
