Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
China,Hubei,104.195397,35.86166,3554,125.0,88.0,2020-01-29 19:30:00
China,Zhejiang,104.195397,35.86166,296,0,3.0,2020-01-29 19:30:00
China,Guangdong,104.195397,35.86166,277,0,5.0,2020-01-29 19:30:00
China,Hunan,104.195397,35.86166,221,0,0,2020-01-29 19:30:00
China,Henan,104.195397,35.86166,206,2.0,1.0,2020-01-29 19:30:00
China,Anhui,104.195397,35.86166,152,0,2.0,2020-01-29 19:30:00
China,Chongqing,104.195397,35.86166,147,0,1.0,2020-01-29 19:30:00
China,Shandong,104.195397,35.86166,130,0,1.0,2020-01-29 19:30:00
China,Beijing,104.195397,35.86166,111,1.0,4.0,2020-01-29 19:30:00
China,Jiangxi,104.195397,35.86166,109,0,3.0,2020-01-29 19:30:00
China,Sichuan,104.195397,35.86166,108,1.0,1.0,2020-01-29 19:30:00
China,Jiangsu,104.195397,35.86166,99,0,1.0,2020-01-29 19:30:00
China,Shanghai,104.195397,35.86166,96,1.0,5.0,2020-01-29 19:30:00
China,Fujian,104.195397,35.86166,84,0,0,2020-01-29 19:30:00
China,Guangxi,104.195397,35.86166,58,0,2.0,2020-01-29 19:30:00
China,Shaanxi,104.195397,35.86166,56,0,0,2020-01-29 19:30:00
China,Yunnan,104.195397,35.86166,55,0,0,2020-01-29 19:30:00
China,Hebei,104.195397,35.86166,48,1.0,0,2020-01-29 19:30:00
China,Hainan,104.195397,35.86166,43,1.0,0,2020-01-29 19:30:00
China,Liaoning,104.195397,35.86166,39,0,1.0,2020-01-29 19:30:00
China,Heilongjiang,104.195397,35.86166,38,1.0,0,2020-01-29 19:30:00
China,Tianjin,104.195397,35.86166,27,0,0,2020-01-29 19:30:00
China,Shanxi,104.195397,35.86166,27,0,1.0,2020-01-29 19:30:00
China,Gansu,104.195397,35.86166,24,0,0,2020-01-29 19:30:00
China,Inner Mongolia,104.195397,35.86166,16,0,0,2020-01-29 19:30:00
China,Xinjiang,104.195397,35.86166,13,0,0,2020-01-29 19:30:00
China,Ningxia,104.195397,35.86166,12,0,0,2020-01-29 19:30:00
China,Hong Kong,104.195397,35.86166,10,0,0,2020-01-29 19:30:00
China,Guizhou,104.195397,35.86166,9,0,1.0,2020-01-29 19:30:00
China,Jilin,104.195397,35.86166,9,0,0,2020-01-29 19:30:00
China,Taiwan,104.195397,35.86166,8,0,0,2020-01-29 19:30:00
China,Macau,104.195397,35.86166,7,0,0,2020-01-29 19:30:00
China,Qinghai,104.195397,35.86166,6,0,0,2020-01-29 19:30:00
Japan,Japan,138.252924,36.204824,7,0,1.0,2020-01-29 19:30:00
Thailand,Thailand,100.992541,15.870032,14,0,5.0,2020-01-29 19:30:00
South Korea,South Korea,-54.385628,-76.697372,4,0,0,2020-01-29 19:30:00
Singapore,Singapore,103.819836,1.352083,7,0,0,2020-01-29 19:30:00
Vietnam,Vietnam,108.277199,14.058324,2,0,0,2020-01-29 19:30:00
France,France,2.213749,46.227638,5,0,0,2020-01-29 19:30:00
Nepal,Nepal,84.124008,28.394857,1,0,0,2020-01-29 19:30:00
Malaysia,Malaysia,101.975766,4.210484,7,0,0,2020-01-29 19:30:00
Canada,Ontario,-106.346771,56.130366,1,0,0,2020-01-29 19:30:00
Canada,British Columbia,-106.346771,56.130366,1,0,0,2020-01-29 19:30:00
Cambodia,Cambodia,104.990963,12.565679,1,0,0,2020-01-29 19:30:00
Sri Lanka,Sri Lanka,80.771797,7.873054,1,0,0,2020-01-29 19:30:00
Australia,New South Wales,133.775136,-25.274398,4,0,0,2020-01-29 19:30:00
Australia,Victoria,133.775136,-25.274398,1,0,0,2020-01-29 19:30:00
Germany,Bavaria,10.451526,51.165691,4,0,0,2020-01-29 19:30:00
Finland,Finland,25.748151,61.92411,1,0,0,2020-01-29 19:30:00
United Arab Emirates,United Arab Emirates,53.847818,23.424076,4,0,0,2020-01-29 19:30:00
