Country,Province,city,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,South Carolina,Abbeville,-82.46170658,34.22333378,4,0,0,2020-04-01 21:58:49
US,Louisiana,Acadia,-92.41419698,30.2950649,47,1,0,2020-04-01 21:58:49
US,Virginia,Accomack,-75.63234615,37.76707161,7,0,0,2020-04-01 21:58:49
US,Idaho,Ada,-116.24155159999998,43.4526575,195,3,0,2020-04-01 21:58:49
US,Iowa,Adair,-94.47105874,41.33075609,1,0,0,2020-04-01 21:58:49
US,Missouri,Adair,-92.60078167,40.19058551,3,0,0,2020-04-01 21:58:49
US,Oklahoma,Adair,-94.65859267,35.88494195,8,0,0,2020-04-01 21:58:49
US,Colorado,Adams,-104.3362578,39.87432092,181,2,0,2020-04-01 21:58:49
US,Illinois,Adams,-91.18786813,39.98815591,2,0,0,2020-04-01 21:58:49
US,Indiana,Adams,-84.93671406,40.7457653,1,0,0,2020-04-01 21:58:49
US,Mississippi,Adams,-91.35326037,31.47669768,11,0,0,2020-04-01 21:58:49
US,Nebraska,Adams,-98.50117804,40.52449420000001,4,0,0,2020-04-01 21:58:49
US,Pennsylvania,Adams,-77.21610347,39.87140411,12,0,0,2020-04-01 21:58:49
US,Washington,Adams,-118.5601734,46.98299757,14,0,0,2020-04-01 21:58:49
US,Vermont,Addison,-73.14130877,44.03217337,24,0,0,2020-04-01 21:58:49
US,South Carolina,Aiken,-81.63645384,33.54338026,18,1,0,2020-04-01 21:58:49
US,Florida,Alachua,-82.35928158,29.67866525,90,0,0,2020-04-01 21:58:49
US,North Carolina,Alamance,-79.39976137,36.0434701,7,0,0,2020-04-01 21:58:49
US,California,Alameda,-121.8929271,37.64629437,313,7,0,2020-04-01 21:58:49
US,Colorado,Alamosa,-105.7885451,37.57250606,1,0,0,2020-04-01 21:58:49
US,New York,Albany,-73.97723916,42.60060306,240,1,0,2020-04-01 21:58:49
US,Wyoming,Albany,-105.7235415,41.65498705,3,0,0,2020-04-01 21:58:49
US,Virginia,Albemarle,-78.55481085,38.02080697,21,0,0,2020-04-01 21:58:49
US,Mississippi,Alcorn,-88.57996173,34.88084463,3,0,0,2020-04-01 21:58:49
US,North Carolina,Alexander,-81.17751948,35.922379600000006,2,0,0,2020-04-01 21:58:49
US,Virginia,Alexandria,-77.08183073,38.814003,32,0,0,2020-04-01 21:58:49
US,Iowa,Allamakee,-91.37860922,43.28383218,7,1,0,2020-04-01 21:58:49
US,Michigan,Allegan,-85.89102866,42.59147037,5,0,0,2020-04-01 21:58:49
US,New York,Allegany,-78.02750466,42.25748406,10,1,0,2020-04-01 21:58:49
US,North Carolina,Alleghany,-81.12857041,36.49360862,2,0,0,2020-04-01 21:58:49
US,Virginia,Alleghany,-80.00222498,37.78636074,1,0,0,2020-04-01 21:58:49
US,Pennsylvania,Allegheny,-79.98167747,40.46809875,356,2,0,2020-04-01 21:58:49
US,Indiana,Allen,-85.06800636,41.09194313,39,2,0,2020-04-01 21:58:49
US,Kentucky,Allen,-86.19457544,36.75197631,2,0,0,2020-04-01 21:58:49
US,Louisiana,Allen,-92.82442028,30.65385745,19,0,0,2020-04-01 21:58:49
US,Ohio,Allen,-84.10802343,40.77285242,6,0,0,2020-04-01 21:58:49
US,South Carolina,Allendale,-81.35321066,32.98837386,1,0,0,2020-04-01 21:58:49
US,California,Alpine,-119.8223594,38.59678594,1,0,0,2020-04-01 21:58:49
US,California,Amador,-120.65696,38.44583082,2,0,0,2020-04-01 21:58:49
US,Virginia,Amelia,-77.98584649,37.34081025,2,0,0,2020-04-01 21:58:49
US,Virginia,Amherst,-79.14548696,37.60308293,5,0,0,2020-04-01 21:58:49
US,Mississippi,Amite,-90.80501621,31.17467303,4,1,0,2020-04-01 21:58:49
US,Alaska,Anchorage,-149.14269860000005,61.14998174,65,1,0,2020-04-01 21:58:49
US,Kentucky,Anderson,-84.99171713,38.00671029,2,1,0,2020-04-01 21:58:49
US,South Carolina,Anderson,-82.63959517,34.51828081,47,2,0,2020-04-01 21:58:49
US,Tennessee,Anderson,-84.19965764,36.12684348,10,0,0,2020-04-01 21:58:49
US,Texas,Anderson,-95.65354823,31.81534745,1,0,0,2020-04-01 21:58:49
US,Texas,Andrews,-102.6376548,32.30468633,0,0,0,2020-04-01 21:58:49
US,Maine,Androscoggin,-70.20380627,44.1664747,11,0,0,2020-04-01 21:58:49
US,Texas,Angelina,-94.60901487,31.25457347,5,0,0,2020-04-01 21:58:49
US,Maryland,Anne Arundel,-76.60329337,39.00670238,158,1,0,2020-04-01 21:58:49
US,Minnesota,Anoka,-93.24604565,45.27476015,26,0,0,2020-04-01 21:58:49
US,North Carolina,Anson,-80.09953279,34.97403241,1,0,0,2020-04-01 21:58:49
US,Nebraska,Antelope,-98.0666283,42.17695516,1,0,0,2020-04-01 21:58:49
US,Michigan,Antrim,-85.15503082,44.99690221,4,0,0,2020-04-01 21:58:49
US,Arizona,Apache,-109.3783,35.5313,33,0,0,2020-04-01 21:58:49
US,Iowa,Appanoose,-92.86865906,40.74324454,1,0,0,2020-04-01 21:58:49
US,Georgia,Appling,-82.28909114,31.74847232,1,0,0,2020-04-01 21:58:49
US,Texas,Aransas,-96.9995047,28.10556197,0,0,0,2020-04-01 21:58:49
US,Colorado,Arapahoe,-104.3353617,39.64977461,333,6,0,2020-04-01 21:58:49
US,Colorado,Archuleta,-107.0476867,37.19474156,1,0,0,2020-04-01 21:58:49
