Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
China,Hubei,104.195397,35.86166,66337,2727,28993,2020-02-29 12:13:10
South Korea,South Korea,-54.385628,-76.697372,3150,16,27,2020-02-29 18:13:07
China,Guangdong,104.195397,35.86166,1349,7,983,2020-02-29 15:33:03
China,Henan,104.195397,35.86166,1272,21,1170,2020-02-29 12:43:05
China,Zhejiang,104.195397,35.86166,1205,1,1016,2020-02-29 09:13:10
Italy,Italy,12.56738,41.87194,1128,29,46,2020-02-29 18:03:05
China,Hunan,104.195397,35.86166,1018,4,846,2020-02-29 15:33:03
China,Anhui,104.195397,35.86166,990,6,868,2020-02-29 05:03:13
China,Jiangxi,104.195397,35.86166,935,1,811,2020-02-29 01:23:07
China,Shandong,104.195397,35.86166,756,6,421,2020-02-29 15:33:03
China,Jiangsu,104.195397,35.86166,631,0,523,2020-02-29 07:23:11
Iran,Iran,53.688046,32.427908,593,43,123,2020-02-29 14:53:04
China,Chongqing,104.195397,35.86166,576,6,438,2020-02-29 23:13:06
China,Sichuan,104.195397,35.86166,538,3,351,2020-02-29 12:03:07
China,Heilongjiang,104.195397,35.86166,480,13,301,2020-02-29 12:03:07
China,Beijing,104.195397,35.86166,411,8,271,2020-02-29 03:33:02
China,Shanghai,104.195397,35.86166,337,3,287,2020-02-29 06:23:03
China,Hebei,104.195397,35.86166,318,6,282,2020-02-29 15:33:03
China,Fujian,104.195397,35.86166,296,1,243,2020-02-29 15:33:03
China,Guangxi,104.195397,35.86166,252,2,176,2020-02-29 12:03:07
China,Shaanxi,104.195397,35.86166,245,1,207,2020-02-29 09:03:06
Japan,Japan,138.252924,36.204824,241,5,32,2020-02-29 15:53:04
China,Yunnan,104.195397,35.86166,174,2,157,2020-02-29 05:03:13
China,Hainan,104.195397,35.86166,168,5,148,2020-02-29 23:43:02
China,Guizhou,104.195397,35.86166,146,2,112,2020-02-27 00:43:02
China,Tianjin,104.195397,35.86166,136,3,109,2020-02-29 12:03:07
China,Shanxi,104.195397,35.86166,133,0,114,2020-02-29 23:13:06
China,Liaoning,104.195397,35.86166,121,1,96,2020-02-29 15:33:03
Singapore,Singapore,103.819836,1.352083,102,0,72,2020-02-29 14:33:03
France,France,2.213749,46.227638,100,2,12,2020-02-29 19:03:04
China,Hong Kong,104.195397,35.86166,95,2,33,2020-02-29 23:53:02
China,Jilin,104.195397,35.86166,93,1,75,2020-02-29 09:13:10
China,Gansu,104.195397,35.86166,91,2,82,2020-02-28 02:33:02
Germany,Germany,10.451526,51.165691,79,0,16,2020-02-29 14:43:03
China,Xinjiang,104.195397,35.86166,76,3,62,2020-02-29 12:03:07
China,Inner Mongolia,104.195397,35.86166,75,0,49,2020-02-29 09:03:06
China,Ningxia,104.195397,35.86166,73,0,69,2020-02-29 05:53:02
Kuwait,Kuwait,47.481766,29.31166,45,0,0,2020-02-28 16:23:03
Spain,Spain,-3.74922,40.463667,45,0,2,2020-02-29 19:13:08
Thailand,Thailand,100.992541,15.870032,42,0,28,2020-02-29 12:33:03
Bahrain,Bahrain,50.637772,25.930414,41,0,0,2020-02-29 18:03:05
China,Taiwan,104.195397,35.86166,39,1,9,2020-02-29 07:13:05
Malaysia,Malaysia,101.975766,4.210484,25,0,18,2020-02-29 04:03:18
United Arab Emirates,United Arab Emirates,53.847818,23.424076,21,0,5,2020-02-29 12:33:03
China,Qinghai,104.195397,35.86166,18,0,18,2020-02-21 04:43:02
Switzerland,Switzerland,8.227512,46.818188,18,0,0,2020-02-29 18:03:05
Vietnam,Vietnam,108.277199,14.058324,16,0,16,2020-02-25 08:53:02
Norway,Norway,8.468946,60.472024,15,0,0,2020-02-29 23:13:06
Iraq,Iraq,43.679291,33.223191,13,0,0,2020-02-29 18:03:05
Sweden,Sweden,18.643501,60.128161,12,0,0,2020-02-29 14:43:03
Canada,"Toronto, ON",-106.346771,56.130366,10,0,2,2020-02-29 23:23:13
China,Macau,104.195397,35.86166,10,0,8,2020-02-27 12:43:02
Australia,Queensland,133.775136,-25.274398,9,0,1,2020-02-29 02:03:10
Austria,Austria,14.550072,47.516231,9,0,0,2020-02-29 14:43:03
Canada,British Columbia,-106.346771,56.130366,8,0,3,2020-02-29 23:23:13
Australia,Victoria,133.775136,-25.274398,7,0,4,2020-02-29 02:03:10
Israel,Israel,34.851612,31.046051,7,0,1,2020-02-29 01:53:03
Croatia,Croatia,15.2,45.1,6,0,0,2020-02-29 18:03:05
Netherlands,Netherlands,5.291266,52.132633,6,0,0,2020-02-29 18:03:05
Oman,Oman,55.923255,21.512583,6,0,1,2020-02-29 12:33:03
Australia,New South Wales,133.775136,-25.274398,4,0,4,2020-02-13 17:53:03
Greece,Greece,21.824312,39.074208,4,0,0,2020-02-28 15:33:03
Lebanon,Lebanon,35.862285,33.854721,4,0,0,2020-02-29 01:53:03
Mexico,Mexico,-102.552784,23.634501,4,0,0,2020-02-29 21:13:17
Pakistan,Pakistan,69.345116,30.375321,4,0,0,2020-02-29 18:03:05
Australia,South Australia,133.775136,-25.274398,3,0,2,2020-02-29 02:03:10
Denmark,Denmark,9.501785,56.26392,3,0,0,2020-02-29 18:03:05
Finland,Finland,25.748151,61.92411,3,0,1,2020-02-29 05:23:03
India,India,78.96288,20.593684,3,0,3,2020-02-16 07:43:02
Philippines,Philippines,121.774017,12.879721,3,1,1,2020-02-12 07:43:02
Romania,Romania,24.96676,45.943161,3,0,0,2020-02-28 15:33:03
Australia,Western Australia,133.775136,-25.274398,2,0,0,2020-02-29 23:13:06
Brazil,Brazil,-51.92528,-14.235004,2,0,0,2020-02-29 21:03:05
Russia,Russia,105.318756,61.52401,2,0,2,2020-02-12 14:43:03
Afghanistan,Afghanistan,67.709953,33.93911,1,0,0,2020-02-24 23:33:02
Algeria,Algeria,1.659626,28.033886,1,0,0,2020-02-25 23:43:03
Belarus,Belarus,27.953389,53.709807,1,0,0,2020-02-28 16:23:03
Belgium,Belgium,4.469936,50.503887,1,0,1,2020-02-17 04:23:06
Cambodia,Cambodia,104.990963,12.565679,1,0,1,2020-02-12 07:43:02
Canada," Montreal, QC",-106.346771,56.130366,1,0,0,2020-02-28 05:23:07
Canada,"London, ON",-106.346771,56.130366,1,0,1,2020-02-12 18:53:03
Egypt,Egypt,30.802498,26.820553,1,0,1,2020-02-28 04:13:09
Estonia,Estonia,25.013607,58.595272,1,0,0,2020-02-27 16:23:03
Georgia,Georgia,43.356892,42.315407,1,0,0,2020-02-27 16:23:03
Iceland,Iceland,-19.020835,64.963051,1,0,0,2020-02-29 00:33:01
Ireland,Ireland,-8.24389,53.41291,1,0,0,2020-02-29 22:33:03
Lithuania,Lithuania,23.881275,55.169438,1,0,0,2020-02-28 16:23:03
