Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,Pennsylvania,-77.2098,40.5908,47,0,0,2020-03-14 18:53:03
Australia,Queensland,153.4,-28.0167,46,0,8,2020-03-14 13:33:04
Serbia,Serbia,21.0059,44.0165,46,0,0,2020-03-14 22:53:02
US,Diamond Princess,139.638,35.4437,46,0,0,2020-03-10 02:33:04
Slovakia,Slovakia,19.699,48.669,44,0,0,2020-03-14 20:33:03
Bulgaria,Bulgaria,25.4858,42.7339,41,2,0,2020-03-14 20:33:03
US,Virginia,-78.17,37.7693,41,1,0,2020-03-14 22:33:03
Brunei,Brunei,114.7277,4.5353,40,0,0,2020-03-14 20:33:03
Albania,Albania,20.1683,41.1533,38,1,0,2020-03-14 12:33:03
Croatia,Croatia,15.2,45.1,38,0,1,2020-03-14 20:33:03
Peru,Peru,-75.0152,-9.19,38,0,0,2020-03-14 12:33:03
South Africa,South Africa,22.9375,-30.5595,38,0,0,2020-03-14 16:14:56
Algeria,Algeria,1.6596,28.0339,37,3,12,2020-03-14 12:33:03
Panama,Panama,-80.7821,8.538,36,1,0,2020-03-14 12:33:03
Argentina,Argentina,-63.6167,-38.4161,34,2,1,2020-03-14 20:33:03
US,Oregon,-122.0709,44.572,32,0,0,2020-03-14 16:33:03
US,Tennessee,-86.6923,35.7478,32,0,0,2020-03-14 22:33:04
Pakistan,Pakistan,69.3451,30.3753,31,0,2,2020-03-14 20:33:03
Georgia,Georgia,43.3569,42.3154,30,0,0,2020-03-14 12:33:03
Hungary,Hungary,19.5033,47.1625,30,0,1,2020-03-14 22:53:02
Canada,Alberta,-116.5765,53.9333,29,0,0,2020-03-14 00:13:05
Ecuador,Ecuador,-78.1834,-1.8312,28,2,0,2020-03-14 22:53:02
Belarus,Belarus,27.9534,53.7098,27,0,3,2020-03-13 22:21:59
US,Wisconsin,-89.6165,44.2685,27,0,1,2020-03-14 22:33:03
Costa Rica,Costa Rica,-83.7534,9.7489,26,0,0,2020-03-14 12:33:03
Cyprus,Cyprus,33.4299,35.1264,26,0,0,2020-03-14 22:53:02
Latvia,Latvia,24.6032,56.8796,26,0,1,2020-03-14 12:33:03
Mexico,Mexico,-102.5528,23.6345,26,0,4,2020-03-14 20:53:02
US,Maryland,-76.8021,39.0639,26,0,0,2020-03-14 22:33:03
US,Ohio,-82.7649,40.3888,26,0,0,2020-03-14 18:53:03
US,Michigan,-84.5361,43.3266,25,0,0,2020-03-14 16:53:03
US,North Carolina,-79.8064,35.6301,24,0,0,2020-03-14 18:13:23
Colombia,Colombia,-74.2973,4.5709,22,0,0,2020-03-14 20:53:02
US,Connecticut,-72.7554,41.5978,22,0,0,2020-03-14 22:33:03
US,Grand Princess,-122.6655,37.6489,21,0,0,2020-03-10 02:33:04
US,Minnesota,-93.9002,45.6945,21,0,0,2020-03-14 18:53:03
US,Nevada,-117.0554,38.3135,21,0,0,2020-03-14 22:33:03
US,Rhode Island,-71.5118,41.6809,20,0,0,2020-03-14 18:53:03
Australia,South Australia,138.6007,-34.9285,19,0,3,2020-03-14 13:33:04
Oman,Oman,55.9754,21.4735,19,0,9,2020-03-13 23:33:05
US,South Carolina,-80.945,33.8569,19,0,0,2020-03-14 22:33:03
Armenia,Armenia,45.0382,40.0691,18,0,0,2020-03-14 20:53:02
Bosnia and Herzegovina,Bosnia and Herzegovina,17.6791,43.9159,18,0,0,2020-03-14 12:33:03
China,Qinghai,95.9956,35.7452,18,0,18,2020-03-11 02:18:14
Malta,Malta,14.3754,35.9375,18,0,1,2020-03-14 12:33:03
Tunisia,Tunisia,9.5375,33.8869,18,0,0,2020-03-14 20:53:02
Australia,Western Australia,115.8605,-31.9505,17,1,0,2020-03-14 13:33:04
Canada,Quebec,-73.5491,52.9399,17,0,0,2020-03-13 13:33:03
Morocco,Morocco,-7.0926,31.7917,17,1,1,2020-03-14 20:53:02
US,Iowa,-93.2105,42.0115,17,0,0,2020-03-13 23:53:03
US,Indiana,-86.2583,39.8494,16,0,0,2020-03-14 16:53:03
Azerbaijan,Azerbaijan,47.5769,40.1431,15,1,3,2020-03-13 12:13:36
North Macedonia,North Macedonia,21.7453,41.6086,14,0,1,2020-03-13 23:33:05
US,Kentucky,-84.6701,37.6681,14,0,0,2020-03-13 23:53:03
US,Nebraska,-98.2681,41.1254,14,0,0,2020-03-14 16:53:03
Moldova,Moldova,28.3699,47.4116,12,0,0,2020-03-14 20:53:02
US,Arizona,-111.4312,33.7298,12,0,1,2020-03-14 18:13:23
US,Arkansas,-92.3731,34.9697,12,0,0,2020-03-14 22:33:03
Afghanistan,Afghanistan,67.71,33.9391,11,0,0,2020-03-14 14:53:04
Dominican Republic,Dominican Republic,-70.1627,18.7357,11,0,0,2020-03-14 20:53:02
Bolivia,Bolivia,-63.5887,-16.2902,10,0,0,2020-03-14 12:53:07
China,Macau,113.55,22.1667,10,0,10,2020-03-11 18:52:03
Maldives,Maldives,73.2207,3.2028,10,0,0,2020-03-14 16:14:58
Senegal,Senegal,-14.4524,14.4974,10,0,1,2020-03-13 23:33:05
Sri Lanka,Sri Lanka,80.7718,7.8731,10,0,1,2020-03-14 16:14:58
US,District of Columbia,-77.0268,38.8974,10,0,0,2020-03-11 22:53:03
US,New Mexico,-106.2485,34.8405,10,0,0,2020-03-14 00:13:05
US,Utah,-111.8624,40.15,10,0,0,2020-03-14 18:53:03
Denmark,Faroe Islands,-6.9118,61.8926,9,0,0,2020-03-14 16:33:03
Martinique,Martinique,-61.0242,14.6415,9,0,0,2020-03-14 14:53:04
US,South Dakota,-99.4388,44.2998,9,1,0,2020-03-14 16:53:03
Jamaica,Jamaica,-77.2975,18.1096,8,0,0,2020-03-13 22:22:02
Lithuania,Lithuania,23.8813,55.1694,8,0,0,2020-03-14 14:53:04
US,Kansas,-96.7265,38.5266,8,1,0,2020-03-14 22:33:03
Cambodia,Cambodia,104.991,12.5657,7,0,1,2020-03-14 12:53:07
US,New Hampshire,-71.5639,43.4525,7,0,0,2020-03-14 16:53:03
Kazakhstan,Kazakhstan,66.9237,48.0196,6,0,0,2020-03-14 12:53:07
New Zealand,New Zealand,174.886,-40.9006,6,0,0,2020-03-14 20:53:02
Paraguay,Paraguay,-58.4438,-23.4425,6,0,0,2020-03-13 23:33:06
Reunion,Reunion,55.5364,-21.1151,6,0,0,2020-03-14 20:53:02
US,Alabama,-86.9023,32.3182,6,0,0,2020-03-14 16:53:03
US,Delaware,-75.5071,39.3185,6,0,0,2020-03-14 18:13:20
US,Mississippi,-89.6787,32.7416,6,0,0,2020-03-14 16:53:03
Australia,Tasmania,145.9707,-41.4545,5,0,0,2020-03-14 01:53:03
France,Fench Guiana,-53.0,4.0,5,0,0,2020-03-14 16:53:03
French Guiana,French Guiana,-53.1258,3.9339,5,0,0,2020-03-07 03:23:05
Turkey,Turkey,35.2433,38.9637,5,0,0,2020-03-13 23:33:06
US,Montana,-110.4544,46.9219,5,0,0,2020-03-14 16:53:03
US,Vermont,-72.7107,44.0459,5,0,0,2020-03-14 22:33:04
Canada,Manitoba,-98.8139,53.7609,4,0,0,2020-03-14 00:13:05
Cuba,Cuba,-77.7812,21.5218,4,0,0,2020-03-13 23:53:02
Liechtenstein,Liechtenstein,9.5554,47.166,4,0,0,2020-03-14 20:53:02
US,Hawaii,-157.4983,21.0943,4,0,0,2020-03-14 19:53:03
US,Missouri,-92.2884,38.4561,4,0,0,2020-03-14 16:53:03
US,Oklahoma,-96.9289,35.5653,4,0,0,2020-03-14 16:53:03
Uruguay,Uruguay,-55.7658,-32.5228,4,0,0,2020-03-14 16:33:03
Bangladesh,Bangladesh,90.3563,23.685,3,0,0,2020-03-13 22:22:02
France,French Polynesia,149.4068,-17.6797,3,0,0,2020-03-14 16:53:03
Ghana,Ghana,-1.0232,7.9465,3,0,0,2020-03-14 23:13:05
US,Maine,-69.3819,44.6939,3,0,0,2020-03-14 16:53:03
US,Puerto Rico,-66.5901,18.2208,3,0,0,2020-03-14 18:33:03
Ukraine,Ukraine,31.1656,48.3794,3,1,0,2020-03-13 22:22:02
Aruba,Aruba,-69.9683,12.5211,2,0,0,2020-03-13 23:53:03
Burkina Faso,Burkina Faso,-1.5616,12.2383,2,0,0,2020-03-13 22:22:02
Cameroon,Cameroon,11.5021,3.848,2,0,0,2020-03-13 22:22:02
Canada,Saskatchewan,-106.4509,52.9399,2,0,0,2020-03-14 00:13:05
Congo (Kinshasa),Congo (Kinshasa),21.7587,-4.0383,2,0,0,2020-03-13 22:22:02
France,St Martin,-63.0501,18.0708,2,0,0,2020-03-14 16:33:03
Honduras,Honduras,-86.2419,15.2,2,0,0,2020-03-13 22:22:02
Jersey,Jersey,-2.11,49.19,2,0,0,2020-03-14 16:33:03
Monaco,Monaco,7.4246,43.7384,2,0,0,2020-03-14 23:13:05
Namibia,Namibia,18.4904,-22.9576,2,0,0,2020-03-14 16:33:03
Nigeria,Nigeria,8.6753,9.082,2,0,0,2020-03-13 22:22:02
Seychelles,Seychelles,55.492,-4.6796,2,0,0,2020-03-14 23:13:06
Trinidad and Tobago,Trinidad and Tobago,-61.2225,10.6918,2,0,0,2020-03-14 16:15:01
US,Idaho,-114.4788,44.2405,2,0,0,2020-03-14 22:33:03
US,Wyoming,-107.3025,42.756,2,0,0,2020-03-14 16:53:03
United Kingdom,Channel Islands,-2.3644,49.3723,2,0,0,2020-03-11 20:53:02
Venezuela,Venezuela,-66.5897,6.4238,2,0,0,2020-03-14 12:53:07
Andorra,Andorra,1.5218,42.5063,1,0,1,2020-03-13 22:22:02
Antigua and Barbuda,Antigua and Barbuda,-61.7964,17.0608,1,0,0,2020-03-13 22:22:06
Australia,Australian Capital Territory,149.0124,-35.4735,1,0,0,2020-03-14 01:53:03
Australia,Northern Territory,130.8456,-12.4634,1,0,0,2020-03-14 01:53:03
Bhutan,Bhutan,90.4336,27.5142,1,0,0,2020-03-13 22:22:02
Canada,New Brunswick,-66.4619,46.5653,1,0,0,2020-03-11 23:13:06
Cayman Islands,Cayman Islands,-81.2546,19.3133,1,0,0,2020-03-13 12:33:03
China,Tibet,88.0924,31.6927,1,0,1,2020-03-11 02:18:14
Cote d'Ivoire,Cote d'Ivoire,-5.5471,7.54,1,0,0,2020-03-13 22:22:02
Curacao,Curacao,-68.99,12.1696,1,0,0,2020-03-14 16:15:18
Eswatini,Eswatini,31.4659,-26.5225,1,0,0,2020-03-14 13:13:25
Ethiopia,Ethiopia,40.4897,9.145,1,0,0,2020-03-13 23:33:06
France,Saint Barthelemy,-62.8333,17.9,1,0,0,2020-03-14 16:33:03
Gabon,Gabon,11.6094,-0.8037,1,0,0,2020-03-14 13:33:04
Guadeloupe,Guadeloupe,-61.551,16.265,1,0,0,2020-03-13 12:33:03
Guatemala,Guatemala,-90.2308,15.7835,1,0,0,2020-03-14 01:33:03
Guernsey,Guernsey,-2.58,49.45,1,0,0,2020-03-13 22:22:03
Guinea,Guinea,-9.6966,9.9456,1,0,0,2020-03-13 15:33:33
Guyana,Guyana,-58.9302,4.8604,1,1,0,2020-03-14 23:33:02
Holy See,Holy See,12.4534,41.9029,1,0,0,2020-03-13 22:22:02
Jordan,Jordan,36.2384,30.5852,1,0,1,2020-03-14 12:53:07
Kenya,Kenya,37.9062,-0.0236,1,0,0,2020-03-13 22:22:03
Mauritania,Mauritania,10.9408,21.0079,1,0,0,2020-03-14 12:53:07
Mongolia,Mongolia,103.8467,46.8625,1,0,0,2020-03-13 22:22:02
Nepal,Nepal,84.124,28.3949,1,0,1,2020-03-13 22:22:03
Rwanda,Rwanda,29.8739,-1.9403,1,0,0,2020-03-14 12:53:07
Saint Lucia,Saint Lucia,-60.9789,13.9094,1,0,0,2020-03-14 16:15:18
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,-61.2872,12.9843,1,0,0,2020-03-14 16:33:03
Sudan,Sudan,30.2176,12.8628,1,1,0,2020-03-14 01:13:32
Suriname,Suriname,-56.0278,3.9193,1,0,0,2020-03-14 16:33:03
Togo,Togo,0.8248,8.6195,1,0,0,2020-03-13 22:22:02
US,North Dakota,-99.784,47.5289,1,0,0,2020-03-12 09:33:03
US,"Virgin Islands, U.S.",-64.8963,18.3358,1,0,0,2020-03-14 16:15:18
United Kingdom,Gibraltar,-5.3536,36.1408,1,0,1,2020-03-14 16:33:03
Australia,From Diamond Princess,139.638,35.4437,0,0,0,2020-03-14 02:33:04
US,West Virginia,-80.9545,38.4912,0,0,0,2020-03-10 02:33:04
occupied Palestinian territory,occupied Palestinian territory,35.2332,31.9522,0,0,0,2020-03-11 20:53:02
