Country,Province,city,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,Pennsylvania,Beaver,-80.34921611,40.6825484,69,6,0,4/4/20 23:34
US,Montana,Beaverhead,-112.89846940000001,45.13434354,1,0,0,4/4/20 23:34
US,Oklahoma,Beckham,-99.68128023,35.26862449,1,0,0,4/4/20 23:34
US,Pennsylvania,Bedford,-78.48998442,40.00522157,4,0,0,4/4/20 23:34
US,Tennessee,Bedford,-86.45549096,35.51123746,8,0,0,4/4/20 23:34
US,Virginia,Bedford,-79.5281964,37.3080028,4,0,0,4/4/20 23:34
US,New Hampshire,Belknap,-71.41684235,43.51637314,14,0,0,4/4/20 23:34
US,Texas,Bell,-97.4785025,31.03736027,58,1,0,4/4/20 23:34
US,Ohio,Belmont,-80.9924051,40.01625942,17,0,0,4/4/20 23:34
US,Minnesota,Beltrami,-94.93732139,47.97373527,5,0,0,4/4/20 23:34
US,Georgia,Ben Hill,-83.22145359,31.76095874,4,0,0,4/4/20 23:34
US,Vermont,Bennington,-73.09048868,43.03519828,23,0,0,4/4/20 23:34
US,Arkansas,Benton,-94.25680817,36.33644656,42,0,0,4/4/20 23:34
US,Iowa,Benton,-92.06463573,42.08011739,7,0,0,4/4/20 23:34
US,Minnesota,Benton,-93.99514135,45.69804958,1,0,0,4/4/20 23:34
US,Mississippi,Benton,-89.18945516,34.81681228,5,0,0,4/4/20 23:34
US,Missouri,Benton,-93.28756116,38.29503305,3,0,0,4/4/20 23:34
US,Oregon,Benton,-123.4316987,44.49167306,17,1,0,4/4/20 23:34
US,Tennessee,Benton,-88.06849355,36.07110411,4,0,0,4/4/20 23:34
US,Washington,Benton,-119.51208340000001,46.23946995,151,13,0,4/4/20 23:34
US,New Jersey,Bergen,-74.07164325,40.96010917,5760,179,0,4/4/20 23:34
US,South Carolina,Berkeley,-79.94654523,33.20222596,45,0,0,4/4/20 23:34
US,West Virginia,Berkeley,-78.02414609,39.46704621,49,0,0,4/4/20 23:34
US,Pennsylvania,Berks,-75.92457766,40.41570541,235,2,0,4/4/20 23:34
US,Massachusetts,Berkshire,-73.20524838,42.37428441,253,8,0,4/4/20 23:34
US,New Mexico,Bernalillo,-106.6703554,35.05163625,202,7,0,4/4/20 23:34
US,Georgia,Berrien,-83.22529920000001,31.27590016,3,0,0,4/4/20 23:34
US,Michigan,Berrien,-86.41313079999999,41.95447397,56,1,0,4/4/20 23:34
US,North Carolina,Bertie,-76.96545943,36.0688473,7,1,0,4/4/20 23:34
US,Texas,Bexar,-98.52019748,29.44928723,342,9,0,4/4/20 23:34
US,Alabama,Bibb,-87.12511459999999,32.99642064,4,0,0,4/4/20 23:34
US,Georgia,Bibb,-83.70489165,32.80904227,36,1,0,4/4/20 23:34
US,Louisiana,Bienville,-93.05398492,32.34569994,10,1,0,4/4/20 23:34
US,Minnesota,Big Stone,-96.41403739,45.42712824,1,0,0,4/4/20 23:34
US,Idaho,Bingham,-112.3978437,43.21672879999999,2,0,0,4/4/20 23:34
US,Iowa,Black Hawk,-92.30524729,42.4704581,10,0,0,4/4/20 23:34
US,Indiana,Blackford,-85.32499702,40.47388153,2,0,0,4/4/20 23:34
US,North Carolina,Bladen,-78.56180059,34.61296243,1,0,0,4/4/20 23:34
US,Idaho,Blaine,-113.9752658,43.4085812,405,2,0,4/4/20 23:34
US,Pennsylvania,Blair,-78.34917412,40.47961444,5,0,0,4/4/20 23:34
US,Texas,Blanco,-98.3999852,30.26640707,2,0,0,4/4/20 23:34
US,Georgia,Bleckley,-83.33035166,32.43829035,1,0,0,4/4/20 23:34
US,Tennessee,Bledsoe,-85.20611967,35.59942968,2,0,0,4/4/20 23:34
US,Alabama,Blount,-86.56790593,33.98210918,10,0,0,4/4/20 23:34
US,Tennessee,Blount,-83.92847788,35.68938198,34,0,0,4/4/20 23:34
US,Minnesota,Blue Earth,-94.06699781,44.03554215,14,0,0,4/4/20 23:34
US,Mississippi,Bolivar,-90.87372121,33.79696941,34,1,0,4/4/20 23:34
US,Missouri,Bollinger,-90.02725304,37.32449052,1,0,0,4/4/20 23:34
US,South Dakota,Bon Homme,-97.88592746,42.98914167,1,0,0,4/4/20 23:34
US,Illinois,Bond,-89.43534887,38.88829622,3,0,0,4/4/20 23:34
US,Idaho,Bonner,-116.6017932,48.29996017,2,0,0,4/4/20 23:34
US,Idaho,Bonneville,-111.6161537,43.38713372,5,0,0,4/4/20 23:34
US,Arkansas,Boone,-93.09374925,36.3084504,1,0,0,4/4/20 23:34
US,Indiana,Boone,-86.46841646,40.0509304,50,0,0,4/4/20 23:34
US,Iowa,Boone,-93.9313999,42.03657094,2,0,0,4/4/20 23:34
US,Kentucky,Boone,-84.72615357,38.97065142,11,1,0,4/4/20 23:34
US,Missouri,Boone,-92.30723575,38.99186229,75,1,0,4/4/20 23:34
US,Louisiana,Bossier,-93.60460152,32.67932307,126,2,0,4/4/20 23:34
US,Virginia,Botetourt,-79.80982182,37.55531756,14,0,0,4/4/20 23:34
US,Colorado,Boulder,-105.3546767,40.09313619,143,2,0,4/4/20 23:34
US,Kansas,Bourbon,-94.84865997,37.85508555,3,0,0,4/4/20 23:34
