Country,Province,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
Honduras,Honduras,-86.2419,15.2,24,0,0,2020-03-20 14:13:08
Congo (Kinshasa),Congo (Kinshasa),21.7587,-4.0383,23,1,0,2020-03-21 12:43:08
US,Grand Princess,-122.6655,37.6489,23,0,0,2020-03-20 19:43:03
US,Wyoming,-107.3025,42.756,23,0,0,2020-03-21 19:43:03
Nigeria,Nigeria,8.6753,9.082,22,0,1,2020-03-21 15:13:46
Canada,Nova Scotia,-63.7443,44.681999999999995,21,0,0,2020-03-21 21:13:30
Cuba,Cuba,-77.7812,21.5218,21,1,0,2020-03-21 02:13:32
US,Montana,-110.4544,46.9219,21,0,0,2020-03-21 17:43:03
US,Puerto Rico,-66.5901,18.2208,21,1,0,2020-03-21 19:43:03
Bolivia,Bolivia,-63.5887,-16.2902,19,0,0,2020-03-21 12:43:08
Ghana,Ghana,-1.0232,7.9465,19,1,0,2020-03-21 23:13:17
Canada,Manitoba,-98.8139,53.7609,18,0,0,2020-03-21 17:43:03
China,Macau,113.55,22.1667,18,0,10,2020-03-21 22:13:24
China,Qinghai,95.9956,35.7452,18,0,18,2020-03-11 02:18:14
French Guiana,French Guiana,-53.1258,3.9339,18,0,6,2020-03-21 21:13:30
Paraguay,Paraguay,-58.4438,-23.4425,18,1,0,2020-03-21 12:43:08
Canada,New Brunswick,-66.4619,46.5653,17,0,0,2020-03-21 21:13:30
Guatemala,Guatemala,-90.2308,15.7835,17,1,0,2020-03-21 21:13:14
Rwanda,Rwanda,29.8739,-1.9403,17,0,0,2020-03-20 20:43:03
Australia,Tasmania,145.9707,-41.4545,16,0,3,2020-03-21 13:13:35
Jamaica,Jamaica,-77.2975,18.1096,16,1,2,2020-03-20 14:13:11
Togo,Togo,0.8248,8.6195,16,0,1,2020-03-21 17:43:03
France,French Polynesia,-149.4068,-17.6797,15,0,0,2020-03-21 12:43:08
US,Alaska,-152.4044,61.3707,15,0,0,2020-03-21 23:13:18
US,Guam,144.7937,13.4443,15,0,0,2020-03-21 17:43:03
Cote d'Ivoire,Cote d'Ivoire,-5.5471,7.54,14,0,1,2020-03-21 12:43:08
Kyrgyzstan,Kyrgyzstan,74.7661,41.2044,14,0,0,2020-03-21 17:43:03
Mauritius,Mauritius,57.5522,-20.3484,14,1,0,2020-03-21 12:43:08
Montenegro,Montenegro,19.3744,42.7087,14,0,0,2020-03-20 20:43:03
US,South Dakota,-99.4388,44.2998,14,1,0,2020-03-20 02:43:10
Maldives,Maldives,73.2207,3.2028,13,0,0,2020-03-15 18:20:18
Monaco,Monaco,7.4246,43.7384,11,0,0,2020-03-21 13:13:32
Canada,Grand Princess,-122.6655,37.6489,10,0,0,2020-03-20 03:13:18
Mongolia,Mongolia,103.8467,46.8625,10,0,0,2020-03-21 12:43:08
United Kingdom,Gibraltar,-5.3536,36.1408,10,0,2,2020-03-19 20:13:52
Australia,Australian Capital Territory,149.0124,-35.4735,9,0,0,2020-03-21 13:13:35
Ethiopia,Ethiopia,40.4897,9.145,9,0,0,2020-03-20 14:13:11
US,West Virginia,-80.9545,38.4912,8,0,0,2020-03-21 02:43:03
Guyana,Guyana,-58.9302,4.8604,7,1,0,2020-03-17 10:53:03
Kenya,Kenya,37.9062,-0.0236,7,0,0,2020-03-19 02:33:08
Mayotte,Mayotte,45.1662,-12.8275,7,0,0,2020-03-21 13:13:35
Seychelles,Seychelles,55.492,-4.6796,7,0,0,2020-03-20 15:43:24
Barbados,Barbados,-59.5432,13.1939,6,0,0,2020-03-21 02:43:03
Canada,Newfoundland and Labrador,-57.6604,53.1355,6,0,0,2020-03-21 21:13:29
Equatorial Guinea,Equatorial Guinea,10.2679,1.6508,6,0,0,2020-03-19 20:43:03
Tanzania,Tanzania,34.8888,-6.369,6,0,0,2020-03-19 11:33:36
US,United States Virgin Islands,-64.8963,18.3358,6,0,0,2020-03-21 17:43:03
Netherlands,Aruba,-69.9683,12.5211,5,0,0,2020-03-20 02:43:10
"Bahamas, The","Bahamas, The",-77.3963,25.0343,4,0,0,2020-03-21 02:43:03
France,New Caledonia,165.618,-20.9043,4,0,0,2020-03-21 17:43:03
France,St Martin,-63.0501,18.0708,4,0,0,2020-03-19 09:33:04
Gabon,Gabon,11.6094,-0.8037,4,1,0,2020-03-21 02:13:32
Suriname,Suriname,-56.0278,3.9193,4,0,0,2020-03-20 14:43:04
Australia,Northern Territory,130.8456,-12.4634,3,0,0,2020-03-20 21:13:29
Cabo Verde,Cabo Verde,-23.0418,16.5388,3,0,0,2020-03-21 15:13:46
Central African Republic,Central African Republic,20.9394,6.6111,3,0,0,2020-03-20 20:43:03
Congo (Brazzaville),Congo (Brazzaville),15.8277,-0.228,3,0,0,2020-03-19 20:13:56
El Salvador,El Salvador,-88.8965,13.7942,3,0,0,2020-03-21 12:43:08
France,Saint Barthelemy,-62.8333,17.9,3,0,0,2020-03-16 14:38:45
Liberia,Liberia,-9.4295,6.4281,3,0,0,2020-03-21 12:43:08
Madagascar,Madagascar,46.8691,-18.7669,3,0,0,2020-03-20 22:13:53
Namibia,Namibia,18.4904,-22.9576,3,0,0,2020-03-19 20:13:52
Netherlands,Curacao,-68.99,12.1696,3,1,0,2020-03-19 08:53:03
United Kingdom,Cayman Islands,-81.2546,19.3133,3,1,0,2020-03-19 20:13:56
Zimbabwe,Zimbabwe,29.1549,-19.0154,3,0,0,2020-03-21 12:43:08
Angola,Angola,17.8739,-11.2027,2,0,0,2020-03-21 14:43:04
Benin,Benin,2.3158,9.3077,2,0,0,2020-03-18 14:13:56
Bhutan,Bhutan,90.4336,27.5142,2,0,0,2020-03-20 14:13:37
Canada,Prince Edward Island,-63.4168,46.5107,2,0,0,2020-03-19 18:43:03
Denmark,Greenland,-42.6043,71.7069,2,0,0,2020-03-19 08:13:19
Guinea,Guinea,-9.6966,9.9456,2,0,0,2020-03-21 02:13:32
Haiti,Haiti,-72.2852,18.9712,2,0,0,2020-03-21 14:43:04
Kosovo,Kosovo,20.903000000000002,42.6026,2,0,0,2020-03-15 18:20:19
Mauritania,Mauritania,-10.9408,21.0079,2,0,0,2020-03-19 02:33:08
Nicaragua,Nicaragua,-85.2072,12.8654,2,0,0,2020-03-21 02:13:34
Saint Lucia,Saint Lucia,-60.9789,13.9094,2,0,0,2020-03-17 04:32:19
Sudan,Sudan,30.2176,12.8628,2,1,0,2020-03-18 12:13:09
United Kingdom,Bermuda,-64.7505,32.3078,2,0,0,2020-03-21 03:13:14
Zambia,Zambia,27.8493,-13.1339,2,0,0,2020-03-19 01:53:06
Antigua and Barbuda,Antigua and Barbuda,-61.7964,17.0608,1,0,0,2020-03-15 18:20:19
Canada,Northwest Territories,-124.8457,64.8255,1,0,0,2020-03-21 21:13:30
Cape Verde,Cape Verde,-23.6167,15.1111,1,0,0,2020-03-21 23:43:02
Chad,Chad,18.7322,15.4542,1,0,0,2020-03-21 03:13:14
China,Tibet,88.0924,31.6927,1,0,1,2020-03-11 02:18:14
Djibouti,Djibouti,42.5903,11.8251,1,0,0,2020-03-19 14:53:06
East Timor,East Timor,125.56,-8.55,1,0,0,2020-03-21 14:43:04
Eritrea,Eritrea,39.7823,15.1794,1,0,0,2020-03-21 21:13:30
Eswatini,Eswatini,31.4659,-26.5225,1,0,0,2020-03-15 06:41:54
Fiji,Fiji,178.065,-17.7134,1,0,0,2020-03-19 14:53:06
"Gambia, The","Gambia, The",-15.3101,13.4432,1,0,0,2020-03-18 14:13:56
Holy See,Holy See,12.4534,41.9029,1,0,0,2020-03-13 22:22:02
Nepal,Nepal,84.124,28.3949,1,0,1,2020-03-13 22:22:03
Netherlands,Sint Maarten,-63.0548,18.0425,1,0,0,2020-03-20 21:13:30
Niger,Niger,8.0817,17.6078,1,0,0,2020-03-20 02:13:52
Papua New Guinea,Papua New Guinea,143.9555,-6.315,1,0,0,2020-03-21 23:43:02
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,-61.2872,12.9843,1,0,0,2020-03-14 16:33:03
Somalia,Somalia,46.1996,5.1521,1,0,0,2020-03-18 00:53:03
US,US,-95.7129,37.0902,1,0,171,2020-03-21 19:43:03
Uganda,Uganda,32.0,1.0,1,0,0,2020-03-21 23:43:02
United Kingdom,Isle of Man,-4.5481,54.2361,1,0,0,2020-03-20 15:13:21
United Kingdom,Montserrat,-62.1874,16.7425,1,0,0,2020-03-18 11:53:04
Australia,From Diamond Princess,139.638,35.4437,0,0,0,2020-03-14 02:33:04
France,French Guiana,-53.0,4.0,0,0,0,2020-03-18 14:33:15
France,Guadeloupe,-61.5833,16.25,0,0,0,2020-03-18 14:33:15
France,Mayotte,45.1383,-12.8431,0,0,0,2020-03-18 14:33:15
France,Reunion,55.2471,-21.1351,0,0,0,2020-03-18 14:33:15
Greenland,Greenland,-40.0,72.0,0,0,0,2020-03-19 09:33:04
Guam,Guam,144.7937,13.4443,0,0,0,2020-03-18 19:14:33
Guernsey,Guernsey,-2.58,49.45,0,0,0,2020-03-17 18:33:03
Jersey,Jersey,-2.11,49.19,0,0,0,2020-03-17 18:33:03
Puerto Rico,Puerto Rico,-66.5,18.2,0,0,0,2020-03-17 16:13:14
Republic of the Congo,Republic of the Congo,15.556,-1.44,0,0,0,2020-03-17 21:33:03
The Bahamas,The Bahamas,-76.0,24.25,0,0,0,2020-03-19 12:13:38
The Gambia,The Gambia,-16.6,13.4667,0,0,0,2020-03-18 14:13:56
US,South Carolina,-82.46170658,34.22333378,4,0,0,2020-03-27 22:14:55
US,Louisiana,-92.41419698,30.2950649,8,1,0,2020-03-27 22:14:55
US,Virginia,-75.63234615,37.76707161,2,0,0,2020-03-27 22:14:55
US,Idaho,-116.24155159999998,43.4526575,54,0,0,2020-03-27 22:14:55
US,Iowa,-94.47105874,41.33075609,1,0,0,2020-03-27 22:14:55
US,Kentucky,-85.28129668,37.10459774,0,0,0,2020-03-27 22:14:55
US,Missouri,-92.60078167,40.19058551,1,0,0,2020-03-27 22:14:55
US,Oklahoma,-94.65859267,35.88494195,3,0,0,2020-03-27 22:14:55
US,Colorado,-104.3362578,39.87432092,50,0,0,2020-03-27 22:14:55
US,Idaho,-116.4545247,44.89333571,0,0,0,2020-03-27 22:14:55
US,Illinois,-91.18786813,39.98815591,1,0,0,2020-03-27 22:14:55
US,Indiana,-84.93671406,40.7457653,1,0,0,2020-03-27 22:14:55
US,Iowa,-94.69932645,41.02903567,0,0,0,2020-03-27 22:14:55
US,Mississippi,-91.35326037,31.47669768,6,0,0,2020-03-27 22:14:55
US,Nebraska,-98.50117804,40.52449420000001,1,0,0,2020-03-27 22:14:55
US,North Dakota,-102.5285397,46.09686891,0,0,0,2020-03-27 22:14:55
US,Ohio,-83.4718964,38.84541072,0,0,0,2020-03-27 22:14:55
US,Pennsylvania,-77.21610347,39.87140411,8,0,0,2020-03-27 22:14:55
US,Washington,-118.5601734,46.98299757,3,0,0,2020-03-27 22:14:55
US,Wisconsin,-89.76782777,43.96974651,0,0,0,2020-03-27 22:14:55
US,Vermont,-73.14130877,44.03217337,13,0,0,2020-03-27 22:14:55
US,South Carolina,-81.63645384,33.54338026,6,0,0,2020-03-27 22:14:55
US,Minnesota,-93.4116826,46.60962049,0,0,0,2020-03-27 22:14:55
US,Florida,-82.35928158,29.67866525,57,0,0,2020-03-27 22:14:55
US,North Carolina,-79.39976137,36.0434701,5,0,0,2020-03-27 22:14:55
US,California,-121.8929271,37.64629437,220,4,0,2020-03-27 22:14:55
US,Colorado,-105.7885451,37.57250606,0,0,0,2020-03-27 22:14:55
US,New York,-73.97723916,42.60060306,187,0,0,2020-03-27 22:14:55
US,Wyoming,-105.7235415,41.65498705,1,0,0,2020-03-27 22:14:55
US,Virginia,-78.55481085,38.02080697,8,0,0,2020-03-27 22:14:55
US,Michigan,-83.59507875,44.6846864,0,0,0,2020-03-27 22:14:55
US,Mississippi,-88.57996173,34.88084463,0,0,0,2020-03-27 22:14:55
US,Alaska,-161.9722021,55.32222414,0,0,0,2020-03-27 22:14:55
US,Alaska,-110.4086433,52.72541116,0,0,0,2020-03-27 22:14:55
US,Illinois,-89.32910838,37.18049267,0,0,0,2020-03-27 22:14:55
US,North Carolina,-81.17751948,35.922379600000006,0,0,0,2020-03-27 22:14:55
