continent,country,province,provinceLocationId,provinceCurrentConfirmedCount,provinceConfirmedCount,provinceSuspectedCount,provinceCuredCount,provinceDeadCount,cityName,longitude,latitude,cityLocationId,cityCurrentConfirmedCount,cityConfirmedCount,citySuspectedCount,cityCuredCount,cityDeadCount,updateTime
Asia,China,Ningxia,640000,0,75,0,75,0,固原,106.242610,36.015855,640400,0,5,0,5,0,1584348425.867
Asia,China,Ningxia,640000,0,75,0,75,0,中卫,105.196902,37.499972,640500,0,4,0,4,0,1584348425.867
Asia,China,Ningxia,640000,0,75,0,75,0,宁东,129.549011,44.346481,0,0,1,0,1,0,1584348425.867
Asia,China,Ningxia,640000,0,75,0,75,0,石嘴山,106.383303,38.983236,640200,0,1,0,1,0,1584348425.867
Asia,China,Hunan,430000,0,1018,0,1014,4,长沙,112.938814,28.228209,430100,0,242,0,240,2,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,岳阳,113.128958,29.357104,430600,0,156,0,155,1,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,邵阳,111.467791,27.238892,430500,0,102,0,101,1,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,常德,111.698497,29.031673,430700,0,82,0,82,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,株洲,113.134002,27.827550,430200,0,80,0,80,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,娄底,111.993497,27.700062,431300,0,76,0,76,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,益阳,112.355180,28.553860,430900,0,60,0,60,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,衡阳,112.571997,26.893230,430400,0,48,0,48,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,永州,111.613445,26.420394,431100,0,44,0,44,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,怀化,109.998488,27.554978,431200,0,40,0,40,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,郴州,113.014717,25.770509,431000,0,39,0,39,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,湘潭,112.944049,27.829738,430300,0,36,0,36,0,1584174305.688
Asia,China,Hunan,430000,0,1018,0,1014,4,张家界,110.479191,29.117096,430800,0,5,0,5,0,1584174305.688
Asia,China,Xinjiang,650000,0,76,0,73,3,乌鲁木齐,87.616848,43.825592,650100,0,23,0,23,0,1583645462.507
Asia,China,Xinjiang,650000,0,76,0,73,3,伊犁州,81.324136,43.916823,654000,0,18,0,18,0,1583645462.507
Asia,China,Xinjiang,650000,0,76,0,73,3,兵团第八师石河子市,86.041075,44.305886,0,0,4,0,3,1,1583645462.507
Asia,China,Xinjiang,650000,0,76,0,73,3,吐鲁番市,89.189651,42.951382,650400,0,3,0,3,0,1583645462.507
Asia,China,Xinjiang,650000,0,76,0,73,3,兵团第六师五家渠市,87.543240,44.166757,0,0,2,0,2,0,1583645462.507
Asia,China,Xinjiang,650000,0,76,0,73,3,阿克苏地区,80.260605,41.168779,652900,0,1,0,1,0,1583645462.507
Asia,China,Anhui,340000,0,990,0,984,6,合肥,117.227239,31.820586,340100,0,174,0,173,1,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,蚌埠,117.389719,32.916287,340300,0,160,0,155,5,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,阜阳,115.814204,32.890124,341200,0,155,0,155,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,亳州,115.778676,33.844582,341600,0,108,0,108,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,安庆,117.063754,30.543494,340800,0,83,0,83,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,六安,116.521854,31.733699,341500,0,69,0,69,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,宿州,116.964356,33.646373,341300,0,41,0,41,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,马鞍山,118.506759,31.670452,340500,0,38,0,38,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,芜湖,118.432941,31.352859,340200,0,34,0,34,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,铜陵,117.812079,30.945429,340700,0,29,0,29,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,淮北,116.798265,33.955844,340600,0,27,0,27,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,淮南,116.999932,32.625478,340400,0,27,0,27,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,池州,117.491568,30.664800,341700,0,17,0,17,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,滁州,118.317106,32.301556,341100,0,13,0,13,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,黄山,118.337481,29.714655,341000,0,9,0,9,0,1583644741.846
Asia,China,Anhui,340000,0,990,0,984,6,宣城,118.758816,30.940718,341800,0,6,0,6,0,1583644741.846
Asia,China,Qinghai,630000,0,18,0,18,0,西宁,101.778228,36.617144,630100,0,15,0,15,0,1582456742.938
Asia,China,Qinghai,630000,0,18,0,18,0,海北州,100.900997,36.954413,632200,0,3,0,3,0,1582456742.938
Asia,China,Xizang,540000,0,1,0,1,0,拉萨,91.140856,29.645554,540100,0,1,0,1,0,1582456742.938
