continent,country,locationId,longitude,latitude,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
Europe,Czech Republic,963002,15.472962,49.817492,5054,5467,0,301,112,1586477503.356
Europe,Estonia,964002,25.013607,58.595272,1111,1207,0,72,24,1586477503.356
Europe,Hungary,963004,19.503304,47.162494,820,980,0,94,66,1586477503.356
Asia,Bangladesh,953001,90.356331,23.684994,165,218,0,33,20,1586477503.356
North America,Costa Rica,972002,-83.753428,9.748917,481,483,0,0,2,1586477503.356
North America,Trinidad and Tobago,974013,-61.222503,10.691803,99,107,0,0,8,1586477503.356
Europe,Ukraine,964007,31.16558,48.379433,1800,1892,0,35,57,1586477503.356
Europe,Norway,962004,8.468946,60.472024,6049,6157,0,0,108,1586477503.356
South America,Chile,973004,-71.542969,-35.675147,4800,5972,0,1115,57,1586477503.356
North America,Guatemala,972004,-90.230759,15.783471,84,87,0,0,3,1586477503.356
Asia,Malaysia,952007,101.975766,4.210484,2553,4228,0,1608,67,1586477503.356
South America,Ecuador,973006,-78.183406,-1.831239,4068,4450,0,140,242,1586477503.356
North America,Martinique,0,-61.024174,14.641528,148,152,0,0,4,1586477503.356
Africa,Mauritius,984014,57.552152,-20.348404,284,314,0,23,7,1586477503.356
Europe,Denmark,962001,9.501785,56.26392,4504,5635,0,894,237,1586477503.356
Oceania,Papua New Guinea,990009,143.95555,-6.314993,2,2,0,0,0,1586477503.356
South America,Paraguay,973009,-58.443832,-23.442503,102,119,0,12,5,1586477503.356
South America,Colombia,973005,-74.297333,4.570868,1915,2054,0,85,54,1586477503.356
Europe,Iceland,962003,-19.020835,64.963051,954,1648,0,688,6,1586477503.356
Europe,Bulgaria,965004,25.48583,42.733883,591,618,0,3,24,1586477503.356
North America,Barbados,974003,-59.543198,13.193887,60,63,0,0,3,1586477503.356
Asia,Afghanistan,955001,67.709953,33.93911,438,484,0,31,15,1586477503.356
Asia,Uzbekistan,954005,64.585262,41.377491,522,555,0,30,3,1586477503.356
Europe,Andorra,965002,1.601554,42.546245,500,583,0,58,25,1586477503.356
South America,Bolivia,973002,-63.588653,-16.290154,195,210,0,0,15,1586477503.356
North America,Bahamas,974002,-77.39628,25.03428,30,36,0,0,6,1586477503.356
Asia,Brunei,952002,114.727669,4.535277,69,135,0,65,1,1586477321.264
Oceania,Australia,990001,133.775136,-25.274398,5883,6052,0,119,50,1586477321.264
Africa,Senegal,982014,-14.452362,14.497401,125,250,0,123,2,1586477321.264
Europe,Monaco,961005,7.412841,43.750298,80,84,0,3,1,1586477321.264
Europe,Bosnia and Herzegovina,965003,17.679076,43.915886,710,846,0,101,35,1586477321.264
Asia,Oman,955013,55.923255,21.512583,345,457,0,109,3,1586477321.264
Asia,Philippines,952008,121.774017,12.879721,3749,4076,0,124,203,1586477321.264
Europe,Poland,963006,19.145136,51.919438,5117,5575,0,284,174,1586477321.264
South America,Peru,973008,-75.015152,-9.189967,2980,4332,0,1231,121,1586477321.264
Africa,Djibouti,985002,42.590275,11.825138,111,140,0,28,1,1586477321.264
Africa,Uganda,985010,32.290275,1.373333,53,53,0,0,0,1586477321.264
South America,Guyana,973007,-58.93018,4.860416,31,37,0,0,6,1586477321.264
North America,Canada,971001,-106.346771,56.130366,17471,20765,0,2770,524,1586477321.264
Asia,United Arab Emirates,955019,53.847818,23.424076,2408,2659,0,239,12,1586477321.264
Europe,France,961002,2.213749,46.227638,50918,86334,0,23206,12210,1586477321.264
Europe,Romania,965011,24.96676,45.943161,4326,5202,0,647,229,1586477321.264
Europe,Sweden,962005,18.643501,60.128161,8331,9141,0,17,793,1586477321.264
Europe,United Kingdom,961007,-3.435973,55.378051,56964,65077,0,135,7978,1586477321.264
Africa,Mali,982010,-3.996166,17.570692,45,74,0,22,7,1586477321.264
Asia,Indonesia,952005,113.921327,-0.789275,2949,3293,0,64,280,1586477321.264
North America,Mexico,971003,-102.552784,23.634501,3006,3181,0,1,174,1586477321.264
Europe,Russia,964006,105.318756,61.52401,9357,10131,0,698,76,1586477321.264
Asia,Bahrain,955004,50.637772,25.930414,355,855,0,495,5,1586477321.264
Africa,Morocco,981004,-7.09262,31.791702,1168,1374,0,109,97,1586477321.264
Europe,Greece,965007,21.824312,39.074208,1850,1955,0,19,86,1586477321.264
Asia,India,953003,78.96288,20.593684,5218,5865,0,478,169,1586476161.944
Europe,Portugal,965010,-8.224454,39.399872,12621,13141,0,140,380,1586476161.944
Africa,Liberia,982009,-9.429499,6.428055,17,24,0,3,4,1586476161.944
Africa,Algeria,981001,1.659626,28.033886,1130,1572,0,237,205,1586476161.944
Africa,Gabon,983004,11.609444,-0.803689,42,44,0,1,1,1586476161.944
Europe,Slovenia,965014,14.995463,46.151241,953,1124,0,128,43,1586476161.944
Europe,Finland,962002,25.748151,61.92411,2553,2605,0,10,42,1586451678.153
Asia,Saudi Arabia,955016,45.079162,23.885942,2260,2932,0,631,41,1586451678.153
Europe,Italy,965008,12.56738,41.87194,96877,143626,0,28470,18279,1586451678.153
Africa,Sudan,981005,30.217636,12.862807,11,15,0,2,2,1586447480.119
Europe,Netherlands,961006,5.291266,52.132633,16412,21762,0,2954,2396,1586446812.102
Europe,Isle of Man,0,-4.548056,54.236107,149,150,0,0,1,1586446812.102
Africa,Togo,982016,0.824782,8.619543,46,73,0,24,3,1586446812.102
North America,Dominican Republic,974006,-70.162651,18.735693,1858,1956,0,0,98,1586436163.528
Africa,Ethiopia,985004,40.489673,9.145,50,56,0,4,2,1586433358.253
Africa,Botswana,984002,24.684866,-22.328474,5,6,0,0,1,1586430867.32
Africa,Angola,984001,17.873887,-11.202692,15,19,0,2,2,1586430867.32
Africa,Zimbabwe,984013,29.154857,-19.015438,8,11,0,0,3,1586430867.32
Africa,Mozambique,984008,35.529562,-18.665695,16,17,0,1,0,1586430867.32
North America,Nicaragua,972006,-85.207229,12.865416,5,6,0,0,1,1586430867.32
Africa,Madagascar,984005,46.869107,-18.766947,82,93,0,11,0,1586430867.32
Asia,Mongolia,0,103.846656,46.862496,14,16,0,2,0,1586430867.32
Europe,Luxembourg,961004,6.129583,49.815273,2747,3034,0,241,46,1586430867.32
Africa,Chad,982003,18.732207,15.454166,10,10,0,0,0,1586430867.32
Africa,Central African Republic,983002,20.939444,6.611111,11,11,0,0,0,1586430867.32
Africa,Benin,982001,2.315834,9.30769,20,26,0,5,1,1586430867.32
Africa,Cameroon,983001,12.354722,7.369722,658,730,0,62,10,1586430867.32
Asia,Syria,955017,38.996815,34.802075,14,19,0,2,3,1586430867.32
Africa,Namibia,984009,18.49041,-22.95764,13,16,0,3,0,1586430867.32
Africa,Seychelles,985007,55.491977,-4.679574,11,11,0,0,0,1586430867.32
Asia,Iran,955007,53.688046,32.427908,30867,67286,0,32309,4110,1586430867.32
Africa,Tanzania,985009,34.888822,-6.369028,19,25,0,5,1,1586430867.32
Africa,Malawi,984006,34.301525,-13.254308,7,8,0,0,1,1586430867.32
Asia,Laos,952006,102.495496,19.85627,15,15,0,0,0,1586430867.32
Asia,Thailand,952010,100.992541,15.870032,1451,2423,0,940,32,1586430867.32
Oceania,Fiji,990002,179.414413,-16.578193,15,15,0,0,0,1586430867.32
Africa,Libya,981003,17.228331,26.3351,12,21,0,8,1,1586430867.32
Europe,Belarus,964001,27.953389,53.709807,976,1066,0,77,13,1586430867.32
Africa,Swaziland,984010,31.465866,-26.522503,5,12,0,7,0,1586430867.32
Asia,Maldives,953004,73.22068,3.202778,6,19,0,13,0,1586415106.733
South America,Suriname,973010,-56.027783,3.919305,9,10,0,0,1,1586415106.733
Asia,Nepal,953005,84.124008,28.394857,8,9,0,1,0,1586415106.733
Africa,Gambia,982005,-15.310139,13.443182,3,4,0,0,1,1586085510.377
Europe,United Kingdom,0,-3.435973,55.378051,12,20,0,8,0,1582952928.516
