continent,country,locationId,longitude,latitude,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
Asia,Oman,955013,55.923255,21.512583,372,484,0,109,3,1586563544.489
Europe,Monaco,961005,7.412841,43.750298,86,90,0,3,1,1586563544.489
Oceania,Australia,990001,133.775136,-25.274398,5981,6152,0,119,52,1586563544.489
Africa,Mozambique,984008,35.529562,-18.665695,19,20,0,1,0,1586563544.489
Asia,Cyprus,955005,33.429859,35.126413,580,595,0,0,15,1586563544.489
Asia,United Arab Emirates,955019,53.847818,23.424076,2926,3360,0,418,16,1586563544.489
Africa,Benin,982001,2.315834,9.30769,29,35,0,5,1,1586563544.489
North America,Cuba,974004,-77.781167,21.521757,549,564,0,0,15,1586563544.489
Africa,Djibouti,985002,42.590275,11.825138,113,150,0,36,1,1586563544.489
Africa,Kenya,985005,37.906193,-0.023559,160,189,0,22,7,1586563544.489
Africa,Sierra Leone,982015,-11.779889,8.460555,8,8,0,0,0,1586563544.489
Asia,Azerbaijan,955003,47.576927,40.143105,822,991,0,159,10,1586563544.489
South America,Uruguay,973011,-55.765835,-32.522779,257,456,0,192,7,1586563544.489
Europe,Albania,965001,20.168331,41.153332,262,416,0,131,23,1586563544.489
Europe,Luxembourg,961004,6.129583,49.815273,2868,3163,0,241,54,1586563544.489
Africa,Guinea,0,-9.696645,9.945587,197,212,0,15,0,1586563544.489
Asia,Qatar,955015,51.183884,25.354826,2279,2512,0,227,6,1586562995.848
Asia,Thailand,952010,100.992541,15.870032,1427,2473,0,1013,33,1586562995.848
Europe,Sweden,962005,18.643501,60.128161,8798,9685,0,17,870,1586562995.848
Europe,Romania,965011,24.96676,45.943161,4481,5467,0,729,257,1586562995.848
Europe,Hungary,963004,19.503304,47.162494,1001,1190,0,112,77,1586562995.848
Europe,Czech Republic,963002,15.472962,49.817492,5209,5674,0,346,119,1586562995.848
North America,Panama,972007,-80.782127,8.537981,2461,2528,0,4,63,1586562995.848
Europe,Portugal,965010,-8.224454,39.399872,14897,15472,0,140,435,1586562995.848
Asia,Georgia,955006,43.356892,42.315407,173,230,0,54,3,1586562995.848
South America,Venezuela,0,-66.58973,6.42375,159,166,0,0,7,1586562995.848
Europe,San Marino,965012,12.457777,43.94236,308,344,0,2,34,1586562995.848
Asia,Iran,955007,53.688046,32.427908,28495,68192,0,35465,4232,1586562995.848
Asia,Lebanon,955012,35.862285,33.854721,522,609,0,67,20,1586562995.848
Europe,Austria,963001,14.550072,47.516231,10446,13248,0,2507,295,1586562995.848
Europe,Greece,965007,21.824312,39.074208,1906,2011,0,19,86,1586562995.848
Europe,Russia,964006,105.318756,61.52401,11028,11917,0,795,94,1586562995.848
Europe,Andorra,965002,1.601554,42.546245,504,601,0,71,26,1586562995.848
South America,Bolivia,973002,-63.588653,-16.290154,249,268,0,0,19,1586562995.848
Europe,Bulgaria,965004,25.48583,42.733883,608,635,0,3,24,1586562995.848
Asia,Turkey,955018,35.243322,38.963745,43600,47029,0,2423,1006,1586562995.848
South America,Colombia,973005,-74.297333,4.570868,2308,2473,0,85,80,1586562995.848
Europe,Iceland,962003,-19.020835,64.963051,917,1675,0,751,7,1586562995.848
Africa,Gabon,983004,11.609444,-0.803689,44,46,0,1,1,1586562995.848
Europe,Denmark,962001,9.501785,56.26392,4678,5819,0,894,247,1586562995.848
South America,Ecuador,973006,-78.183406,-1.831239,6724,7161,0,140,297,1586562995.848
Europe,Italy,965008,12.56738,41.87194,98273,147577,0,30455,18849,1586562995.848
North America,Martinique,0,-61.024174,14.641528,148,154,0,0,6,1586562995.848
Africa,Mauritius,984014,57.552152,-20.348404,286,318,0,23,9,1586562995.848
Asia,Malaysia,952007,101.975766,4.210484,2446,4346,0,1830,70,1586562995.848
Europe,United Kingdom,961007,-3.435973,55.378051,64942,70272,0,135,5195,1586562995.848
Europe,Norway,962004,8.468946,60.472024,6155,6267,0,0,112,1586562995.848
South America,Chile,973004,-71.542969,-35.675147,4800,5972,0,1115,57,1586562995.848
Europe,Switzerland,963008,8.227512,46.818188,12625,24184,0,10600,959,1586562995.848
South America,Brazil,973003,-51.92528,-14.235004,18455,19638,0,127,1056,1586562995.848
Europe,Bosnia and Herzegovina,965003,17.679076,43.915886,721,886,0,129,36,1586562995.848
Africa,Madagascar,984005,46.869107,-18.766947,91,102,0,11,0,1586562995.848
Europe,Belgium,961001,4.469936,50.503887,20776,26667,0,2872,3019,1586562995.848
Africa,Ghana,982006,-1.023194,7.946527,303,313,0,4,6,1586562995.848
Africa,Senegal,982014,-14.452362,14.497401,126,265,0,137,2,1586562995.848
Africa,Egypt,981002,30.802498,26.820553,1275,1794,0,384,135,1586562995.848
North America,Puerto Rico,0,-66.590149,18.220833,650,683,0,0,33,1586562995.848
Africa,Burkina Faso,982002,-1.561593,12.238333,273,443,0,146,24,1586562995.848
Asia,Singapore,952009,103.819836,1.352083,1695,2108,0,406,7,1586562995.848
Asia,Japan,951002,138.252924,36.204824,5611,6134,0,404,119,1586562995.848
Africa,Zimbabwe,984013,29.154857,-19.015438,10,13,0,0,3,1586562995.848
Europe,Finland,962002,25.748151,61.92411,2711,2769,0,10,48,1586562995.848
Asia,Israel,955009,34.851612,31.046051,9130,10408,0,1183,95,1586562995.848
North America,Canada,971001,-106.346771,56.130366,18809,22148,0,2770,569,1586562995.848
Asia,Jordan,955010,36.238414,30.585164,195,372,0,170,7,1586562995.848
Africa,Cameroon,983001,12.354722,7.369722,710,820,0,98,12,1586562995.848
Europe,Netherlands,961006,5.291266,52.132633,17632,23097,0,2954,2511,1586562995.848
Africa,Nigeria,982013,8.675277,9.081999,240,305,0,58,7,1586562995.848
South America,Peru,973008,-75.015152,-9.189967,4159,5897,0,1569,169,1586562995.848
Europe,Moldova,964005,28.369885,47.411631,1230,1289,0,30,29,1586562995.848
North America,El Salvador,972003,-88.89653,13.794185,98,103,0,0,5,1586562995.848
Oceania,Guam,0,144.793731,13.444304,124,128,0,0,4,1586562995.848
North America,Dominican Republic,974006,-70.162651,18.735693,2231,2349,0,0,118,1586562995.848
Europe,Poland,963006,19.145136,51.919438,5456,5955,0,318,181,1586562995.848
Europe,Latvia,964003,24.603189,56.879635,587,589,0,0,2,1586562995.848
Europe,Spain,965015,-3.74922,40.463667,85511,157022,0,55668,15843,1586562995.848
Africa,Niger,982011,8.081666,17.607789,386,438,0,41,11,1586562995.848
Asia,Bangladesh,953001,90.356331,23.684994,276,330,0,33,21,1586561901.569
North America,Costa Rica,972002,-83.753428,9.748917,499,502,0,0,3,1586561901.569
Africa,Tanzania,985009,34.888822,-6.369028,24,32,0,5,3,1586561901.569
Africa,Malawi,984006,34.301525,-13.254308,8,9,0,0,1,1586561901.569
Africa,South Africa,984011,22.937506,-30.559482,1934,2003,0,45,24,1586561901.569
North America,Jamaica,974009,-77.297508,18.109581,59,63,0,0,4,1586561901.569
South America,French Guiana,0,-53.125782,3.933889,83,83,0,0,0,1586561901.569
Europe,Guernsey,0,-2.585278,49.465691,176,181,0,0,5,1586561901.569
Europe,Gibraltar,0,-5.345374,36.137741,112,113,0,0,1,1586561901.569
North America,Bahamas,974002,-77.39628,25.03428,33,40,0,0,7,1586561901.569
Asia,Brunei,952002,114.727669,4.535277,36,136,0,99,1,1586561901.569
Asia,Uzbekistan,954005,64.585262,41.377491,591,624,0,30,3,1586561901.569
Africa,Libya,981003,17.228331,26.3351,29,37,0,3,5,1586561901.569
Europe,Belarus,964001,27.953389,53.709807,1793,1981,0,169,19,1586561901.569
South America,Paraguay,973009,-58.443832,-23.442503,107,124,0,12,5,1586561901.569
Africa,Mali,982010,-3.996166,17.570692,58,87,0,22,7,1586561901.569
Africa,Togo,982016,0.824782,8.619543,48,76,0,25,3,1586561901.569
North America,Guatemala,972004,-90.230759,15.783471,92,95,0,0,3,1586561901.569
Europe,Lithuania,964004,23.881275,55.169438,923,999,0,54,22,1586561901.569
Europe,Slovakia,963007,19.699024,48.669026,690,715,0,23,2,1586561901.569
Europe,Malta,965019,14.375416,35.937496,348,350,0,0,2,1586561901.569
Oceania,New Zealand,990007,174.885971,-40.900557,697,1015,4,317,1,1586561901.569
Asia,Vietnam,952011,108.277199,14.058324,113,257,0,144,0,1586561901.569
North America,Belize,972001,-88.49765,17.189877,8,9,0,0,1,1586561901.569
North America,Haiti,974008,-72.285215,18.971187,28,30,0,0,2,1586561901.569
Africa,Botswana,984002,24.684866,-22.328474,12,13,0,0,1,1586561901.569
Africa,Chad,982003,18.732207,15.454166,11,11,0,0,0,1586561901.569
Europe,Germany,963003,10.451526,51.165691,57239,113525,0,53913,2373,1586561901.569
North America,Honduras,972005,-86.241905,15.199999,320,343,0,0,23,1586561901.569
Oceania,French Polynesia,0,-149.406843,-17.679742,51,51,0,0,0,1586516800.599
North America,Barbados,974003,-59.543198,13.193887,60,63,0,0,3,1586516800.599
Oceania,Papua New Guinea,990009,143.95555,-6.314993,2,2,0,0,0,1586516800.599
North America,Saint Vincent and the Grenadines,974012,-61.287228,12.984305,8,8,0,0,0,1586516800.599
Europe,Liechtenstein,963005,9.555373,47.166,78,79,0,0,1,1586516800.599
Africa,Uganda,985010,32.290275,1.373333,53,53,0,0,0,1586516800.599
North America,Antigua and Barbuda,974001,-61.796428,17.060816,17,19,0,0,2,1586516800.599
Africa,Sudan,981005,30.217636,12.862807,11,15,0,2,2,1586516800.599
Asia,Laos,952006,102.495496,19.85627,15,15,0,0,0,1586497590.62
Asia,Nepal,953005,84.124008,28.394857,8,9,0,1,0,1586497590.62
Africa,Swaziland,984010,31.465866,-26.522503,5,12,0,7,0,1586497590.62
Oceania,Fiji,990002,179.414413,-16.578193,15,15,0,0,0,1586497590.62
Africa,Liberia,982009,-9.429499,6.428055,24,31,0,3,4,1586497590.62
Asia,Mongolia,0,103.846656,46.862496,14,16,0,2,0,1586497590.62
Africa,Gambia,982005,-15.310139,13.443182,3,4,0,0,1,1586497590.62
North America,Nicaragua,972006,-85.207229,12.865416,5,6,0,0,1,1586497590.62
Asia,Maldives,953004,73.22068,3.202778,6,19,0,13,0,1586497590.62
Africa,Angola,984001,17.873887,-11.202692,15,19,0,2,2,1586497590.62
Africa,Namibia,984009,18.49041,-22.95764,13,16,0,3,0,1586497590.62
Africa,Seychelles,985007,55.491977,-4.679574,11,11,0,0,0,1586497590.62
Africa,Central African Republic,983002,20.939444,6.611111,11,11,0,0,0,1586497590.62
Asia,Syria,955017,38.996815,34.802075,14,19,0,2,3,1586497590.62
Europe,United Kingdom,0,-3.435973,55.378051,12,20,0,8,0,1582952928.516
