continent,country,locationId,longitude,latitude,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
Oceania,New Zealand,990007,174.885971,-40.900557,119,1105,4,974,12,1587366031.804
Europe,Lithuania,964004,23.881275,55.169438,1021,1298,0,242,35,1587366031.804
Asia,Philippines,952008,121.774017,12.879721,5278,6259,0,572,409,1587366031.804
North America,Saint Vincent and the Grenadines,974012,-61.287228,12.984305,12,12,0,0,0,1587366031.804
South America,Argentina,973001,-63.616672,-38.416097,2098,2941,0,709,134,1587366031.804
Europe,Slovakia,963007,19.699024,48.669026,920,1161,0,229,12,1587366031.804
Asia,Mongolia,0,103.846656,46.862496,27,32,0,5,0,1587366031.804
Africa,Tunisia,981006,9.537499,33.886917,841,879,0,0,38,1587366031.804
Europe,Switzerland,963008,8.227512,46.818188,8276,27469,0,17800,1393,1587366031.804
Africa,Gambia,982005,-15.310139,13.443182,6,9,0,2,1,1587366031.804
Asia,Oman,955013,55.923255,21.512583,1026,1266,0,233,7,1587366031.804
South America,Brazil,973003,-51.92528,-14.235004,22166,38654,0,14026,2462,1587366031.804
Asia,Malaysia,952007,101.975766,4.210484,2103,5389,0,3197,89,1587366031.804
Europe,United Kingdom,961007,-3.435973,55.378051,103663,120067,0,344,16060,1587366031.804
Africa,Togo,982016,0.824782,8.619543,30,84,0,49,5,1587366031.804
Europe,Norway,962004,8.468946,60.472024,6913,7078,0,0,165,1587366031.804
South America,Chile,973004,-71.542969,-35.675147,5617,10088,0,4338,133,1587366031.804
North America,Guatemala,972004,-90.230759,15.783471,228,235,0,0,7,1587366031.804
Africa,Liberia,982009,-9.429499,6.428055,67,81,0,7,7,1587366031.804
Oceania,Fiji,990002,179.414413,-16.578193,17,17,0,0,0,1587366031.804
Oceania,Papua New Guinea,990009,143.95555,-6.314993,7,7,0,0,0,1587366031.804
Europe,Denmark,962001,9.501785,56.26392,4281,7384,0,2748,355,1587366031.804
Africa,Libya,981003,17.228331,26.3351,39,51,0,11,1,1587366031.804
Africa,Algeria,981001,1.659626,28.033886,1207,2629,0,1047,375,1587366031.804
South America,Paraguay,973009,-58.443832,-23.442503,164,202,0,30,8,1587366031.804
Europe,Belarus,964001,27.953389,53.709807,4238,4779,0,494,47,1587366031.804
Europe,Italy,965008,12.56738,41.87194,108257,178972,0,47055,23660,1587366031.804
South America,Ecuador,973006,-78.183406,-1.831239,8065,9022,0,501,456,1587366031.804
North America,Martinique,0,-61.024174,14.641528,151,163,0,0,12,1587366031.804
Africa,Mali,982010,-3.996166,17.570692,168,224,0,42,14,1587366031.804
Africa,Mauritius,984014,57.552152,-20.348404,111,328,0,208,9,1587366031.804
Europe,Bulgaria,965004,25.48583,42.733883,683,878,0,153,42,1587366031.804
Asia,Turkey,955018,35.243322,38.963745,72313,86306,0,11976,2017,1587366031.804
Europe,Slovenia,965014,14.995463,46.151241,1064,1330,0,192,74,1587366031.804
Asia,Afghanistan,955001,67.709953,33.93911,830,993,0,131,32,1587366031.804
North America,Barbados,974003,-59.543198,13.193887,70,75,0,0,5,1587366031.804
Asia,Indonesia,952005,113.921327,-0.789275,5307,6575,0,686,582,1587366031.804
Africa,Ethiopia,985004,40.489673,9.145,89,108,0,16,3,1587366031.804
Europe,Iceland,962003,-19.020835,64.963051,434,1771,0,1328,9,1587366031.804
South America,Colombia,973005,-74.297333,4.570868,3370,3621,0,85,166,1587366031.804
Africa,Gabon,983004,11.609444,-0.803689,101,109,0,7,1,1587366031.804
Europe,Greece,965007,21.824312,39.074208,2106,2235,0,19,110,1587366031.804
Africa,Morocco,981004,-7.09262,31.791702,2387,2855,0,327,141,1587366031.804
Asia,Brunei,952002,114.727669,4.535277,22,138,0,115,1,1587366031.804
North America,Bahamas,974002,-77.39628,25.03428,45,54,0,0,9,1587366031.804
North America,Mexico,971003,-102.552784,23.634501,7574,8261,0,1,686,1587366031.804
Asia,Uzbekistan,954005,64.585262,41.377491,1313,1543,0,225,5,1587366031.804
Africa,Swaziland,984010,31.465866,-26.522503,13,22,0,8,1,1587366031.804
Europe,Russia,964006,105.318756,61.52401,39201,42853,0,3291,361,1587366031.804
Asia,Nepal,953005,84.124008,28.394857,29,31,0,2,0,1587366031.804
South America,Bolivia,973002,-63.588653,-16.290154,462,493,0,0,31,1587366031.804
Europe,Andorra,965002,1.601554,42.546245,442,713,0,235,36,1587366031.804
Asia,Bahrain,955004,50.637772,25.930414,1107,1873,0,759,7,1587366031.804
Europe,Ireland,961003,-8.24389,53.41291,14579,15251,0,62,610,1587366031.804
Asia,Kuwait,955011,47.481766,29.31166,1603,1915,0,305,7,1587366031.804
Africa,South Africa,984011,22.937506,-30.559482,2201,3158,0,903,54,1587366031.804
Europe,Croatia,965005,15.2,45.1,1115,1871,0,709,47,1587366031.804
North America,Jamaica,974009,-77.297508,18.109581,158,163,0,0,5,1587366031.804
Asia,Iran,955007,53.688046,32.427908,20070,82211,0,57023,5118,1587366031.804
Europe,San Marino,965012,12.457777,43.94236,414,455,0,2,39,1587366031.804
South America,Venezuela,0,-66.58973,6.42375,195,204,0,0,9,1587366031.804
South America,French Guiana,0,-53.125782,3.933889,96,96,0,0,0,1587366031.804
Asia,India,953003,78.96288,20.593684,14175,17265,0,2547,543,1587366031.804
Europe,Guernsey,0,-2.585278,49.465691,227,236,0,0,9,1587366031.804
Oceania,French Polynesia,0,-149.406843,-17.679742,55,55,0,0,0,1587366031.804
Europe,Gibraltar,0,-5.345374,36.137741,132,133,0,0,1,1587366031.804
Europe,Austria,963001,14.550072,47.516231,3757,14710,0,10501,452,1587366031.804
Asia,Lebanon,955012,35.862285,33.854721,553,673,0,99,21,1587366031.804
North America,Panama,972007,-80.782127,8.537981,4091,4210,0,4,115,1587366031.804
Asia,Iraq,955008,43.679291,33.223191,448,1539,0,1009,82,1587366031.804
Asia,Pakistan,953006,69.345116,30.375321,6312,8348,0,1868,168,1587366031.804
Europe,Portugal,965010,-8.224454,39.399872,18882,20206,0,610,714,1587366031.804
Asia,Armenia,955002,45.038189,40.069099,726,1291,0,545,20,1587366031.804
Africa,Tanzania,985009,34.888822,-6.369028,130,148,0,13,5,1587366031.804
Asia,Georgia,955006,43.356892,42.315407,304,394,0,86,4,1587366031.804
Africa,Malawi,984006,34.301525,-13.254308,15,17,0,0,2,1587366031.804
Europe,Romania,965011,24.96676,45.943161,6403,8746,0,1892,451,1587366031.804
Europe,Hungary,963004,19.503304,47.162494,1477,1916,0,250,189,1587366031.804
Europe,Estonia,964002,25.013607,58.595272,1324,1528,0,164,40,1587366031.804
North America,Costa Rica,972002,-83.753428,9.748917,645,649,0,0,4,1587366031.804
North America,Trinidad and Tobago,974013,-61.222503,10.691803,106,114,0,0,8,1587366031.804
Asia,Bangladesh,953001,90.356331,23.684994,2290,2456,0,75,91,1587366031.804
Europe,Isle of Man,0,-4.548056,54.236107,287,291,0,0,4,1587366031.804
Asia,Laos,952006,102.495496,19.85627,19,19,0,0,0,1587366031.804
Europe,France,961002,2.213749,46.227638,56310,112606,0,36578,19718,1587366031.804
Europe,Czech Republic,963002,15.472962,49.817492,5217,6701,0,1298,186,1587366031.804
South America,Suriname,973010,-56.027783,3.919305,5,10,0,4,1,1587366031.804
Asia,Thailand,952010,100.992541,15.870032,746,2792,0,1999,47,1587366031.804
Europe,Sweden,962005,18.643501,60.128161,12410,14510,0,522,1578,1587366031.804
Europe,Ukraine,964007,31.16558,48.379433,4961,5449,0,347,141,1587366031.804
Europe,United Kingdom,0,-3.435973,55.378051,12,20,0,8,0,1582952928.516
