continent,country,locationId,longitude,latitude,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
Europe,Malta,965019,14.375416,35.937496,331,378,0,44,3,1586735956.782
Europe,Bosnia and Herzegovina,965003,17.679076,43.915886,768,1000,0,193,39,1586735956.782
Africa,Ghana,982006,-1.023194,7.946527,554,566,0,4,8,1586735956.782
Oceania,New Zealand,990007,174.885971,-40.900557,574,1049,4,471,4,1586735956.782
Africa,Egypt,981002,30.802498,26.820553,1459,2065,0,447,159,1586735956.782
Africa,Burkina Faso,982002,-1.561593,12.238333,309,497,0,161,27,1586735956.782
Asia,Maldives,953004,73.22068,3.202778,6,20,0,14,0,1586735956.782
Europe,Finland,962002,25.748151,61.92411,2908,2974,0,10,56,1586735956.782
Asia,Israel,955009,34.851612,31.046051,9415,11145,0,1627,103,1586735956.782
North America,Canada,971001,-106.346771,56.130366,20897,24384,0,2770,717,1586735956.782
Asia,United Arab Emirates,955019,53.847818,23.424076,3421,4123,0,680,22,1586735956.782
Asia,Jordan,955010,36.238414,30.585164,181,389,0,201,7,1586735956.782
Africa,Cameroon,983001,12.354722,7.369722,726,836,0,98,12,1586735956.782
Africa,Nigeria,982013,8.675277,9.081999,228,323,0,85,10,1586735956.782
Africa,Djibouti,985002,42.590275,11.825138,177,215,0,36,2,1586735956.782
Europe,Germany,963003,10.451526,51.165691,57606,120479,0,60200,2673,1586735956.782
Oceania,Guam,0,144.793731,13.444304,128,133,0,0,5,1586735956.782
Africa,Kenya,985005,37.906193,-0.023559,165,197,0,25,7,1586735956.782
Europe,Latvia,964003,24.603189,56.879635,646,651,0,0,5,1586735956.782
Asia,Azerbaijan,955003,47.576927,40.143105,837,1098,0,250,11,1586735956.782
Europe,Albania,965001,20.168331,41.153332,206,446,0,217,23,1586735956.782
Africa,Niger,982011,8.081666,17.607789,442,529,0,75,12,1586735956.782
Europe,Ukraine,964007,31.16558,48.379433,2605,2777,0,89,83,1586735228.112
Europe,Sweden,962005,18.643501,60.128161,9567,10483,0,17,899,1586735228.112
Europe,Isle of Man,0,-4.548056,54.236107,203,204,0,0,1,1586735228.112
North America,Trinidad and Tobago,974013,-61.222503,10.691803,101,109,0,0,8,1586735228.112
Asia,Laos,952006,102.495496,19.85627,19,19,0,0,0,1586735228.112
South America,Suriname,973010,-56.027783,3.919305,5,10,0,4,1,1586735228.112
North America,Panama,972007,-80.782127,8.537981,2896,2974,0,4,74,1586735228.112
Asia,Iraq,955008,43.679291,33.223191,636,1352,0,640,76,1586735228.112
Europe,Portugal,965010,-8.224454,39.399872,15804,16585,0,277,504,1586735228.112
Asia,Armenia,955002,45.038189,40.069099,803,1013,0,197,13,1586735228.112
Africa,Tanzania,985009,34.888822,-6.369028,24,32,0,5,3,1586735228.112
Africa,Malawi,984006,34.301525,-13.254308,10,12,0,0,2,1586735228.112
Asia,Kuwait,955011,47.481766,29.31166,1091,1234,0,142,1,1586735228.112
North America,Jamaica,974009,-77.297508,18.109581,61,65,0,0,4,1586735228.112
Europe,San Marino,965012,12.457777,43.94236,319,356,0,2,35,1586735228.112
South America,Venezuela,0,-66.58973,6.42375,162,171,0,0,9,1586735228.112
Asia,Iran,955007,53.688046,32.427908,23318,71686,0,43894,4474,1586735228.112
South America,French Guiana,0,-53.125782,3.933889,86,86,0,0,0,1586735228.112
Asia,India,953003,78.96288,20.593684,7409,8447,0,765,273,1586735228.112
Europe,Guernsey,0,-2.585278,49.465691,194,200,0,0,6,1586735228.112
Oceania,French Polynesia,0,-149.406843,-17.679742,51,51,0,0,0,1586735228.112
Europe,Gibraltar,0,-5.345374,36.137741,112,113,0,0,1,1586735228.112
North America,Bahamas,974002,-77.39628,25.03428,34,42,0,0,8,1586735228.112
Asia,Brunei,952002,114.727669,4.535277,36,136,0,99,1,1586735228.112
North America,Mexico,971003,-102.552784,23.634501,3945,4219,0,1,273,1586735228.112
Asia,Uzbekistan,954005,64.585262,41.377491,763,796,0,30,3,1586735228.112
Africa,Swaziland,984010,31.465866,-26.522503,7,14,0,7,0,1586735228.112
Asia,Nepal,953005,84.124008,28.394857,11,12,0,1,0,1586735228.112
Asia,Bahrain,955004,50.637772,25.930414,524,1087,0,557,6,1586735228.112
Asia,Turkey,955018,35.243322,38.963745,52312,56956,0,3446,1198,1586735228.112
North America,Barbados,974003,-59.543198,13.193887,63,67,0,0,4,1586735228.112
Asia,Indonesia,952005,113.921327,-0.789275,3509,4241,0,359,373,1586735228.112
Africa,Ethiopia,985004,40.489673,9.145,58,71,0,10,3,1586735228.112
Europe,Iceland,962003,-19.020835,64.963051,804,1701,0,889,8,1586735228.112
Oceania,Papua New Guinea,990009,143.95555,-6.314993,2,2,0,0,0,1586735228.112
Africa,Libya,981003,17.228331,26.3351,11,25,0,9,5,1586735228.112
Europe,Belarus,964001,27.953389,53.709807,2034,2226,0,169,23,1586735228.112
South America,Paraguay,973009,-58.443832,-23.442503,116,134,0,12,6,1586735228.112
Europe,Italy,965008,12.56738,41.87194,102253,156363,0,34211,19899,1586735228.112
Africa,Mali,982010,-3.996166,17.570692,82,116,0,25,9,1586735228.112
Europe,United Kingdom,961007,-3.435973,55.378051,73323,84279,0,344,10612,1586735228.112
Africa,Togo,982016,0.824782,8.619543,48,76,0,25,3,1586735228.112
Oceania,Fiji,990002,179.414413,-16.578193,16,16,0,0,0,1586735228.112
Africa,Liberia,982009,-9.429499,6.428055,40,48,0,3,5,1586735228.112
Europe,Slovakia,963007,19.699024,48.669026,717,742,0,23,2,1586735228.112
Asia,Philippines,952008,121.774017,12.879721,4154,4648,0,197,297,1586735228.112
Asia,Mongolia,0,103.846656,46.862496,14,16,0,2,0,1586735228.112
North America,Saint Vincent and the Grenadines,974012,-61.287228,12.984305,12,12,0,0,0,1586735228.112
Africa,Gambia,982005,-15.310139,13.443182,6,9,0,2,1,1586735228.112
Europe,Liechtenstein,963005,9.555373,47.166,79,80,0,0,1,1586735228.112
Africa,Madagascar,984005,46.869107,-18.766947,86,106,0,20,0,1586735228.112
Europe,Belgium,961001,4.469936,50.503887,19584,29647,0,6463,3600,1586735228.112
Europe,Monaco,961005,7.412841,43.750298,89,93,0,3,1,1586735228.112
Asia,Saudi Arabia,955016,45.079162,23.885942,3642,4462,0,761,59,1586735228.112
Asia,Vietnam,952011,108.277199,14.058324,116,260,0,144,0,1586735228.112
Africa,Senegal,982014,-14.452362,14.497401,107,280,0,171,2,1586735228.112
North America,Belize,972001,-88.49765,17.189877,8,10,0,0,2,1586735228.112
North America,Puerto Rico,0,-66.590149,18.220833,746,788,0,0,42,1586735228.112
North America,Nicaragua,972006,-85.207229,12.865416,6,7,0,0,1,1586735228.112
Asia,Singapore,952009,103.819836,1.352083,1964,2532,0,560,8,1586735228.112
Africa,Zimbabwe,984013,29.154857,-19.015438,11,14,0,0,3,1586735228.112
Africa,Angola,984001,17.873887,-11.202692,13,19,0,4,2,1586735228.112
Africa,Botswana,984002,24.684866,-22.328474,12,13,0,0,1,1586735228.112
North America,Haiti,974008,-72.285215,18.971187,29,31,0,0,2,1586735228.112
Asia,Cyprus,955005,33.429859,35.126413,618,633,0,0,15,1586735228.112
Africa,Seychelles,985007,55.491977,-4.679574,11,11,0,0,0,1586735228.112
South America,Guyana,973007,-58.93018,4.860416,31,45,0,8,6,1586735228.112
Africa,Central African Republic,983002,20.939444,6.611111,11,11,0,0,0,1586735228.112
Africa,Benin,982001,2.315834,9.30769,28,35,0,5,2,1586735228.112
Asia,Syria,955017,38.996815,34.802075,19,25,0,4,2,1586735228.112
North America,Antigua and Barbuda,974001,-61.796428,17.060816,19,21,0,0,2,1586735228.112
Europe,Netherlands,961006,5.291266,52.132633,22559,25587,0,291,2737,1586735228.112
Africa,Chad,982003,18.732207,15.454166,11,11,0,0,0,1586735228.112
North America,El Salvador,972003,-88.89653,13.794185,112,118,0,0,6,1586735228.112
Africa,Sudan,981005,30.217636,12.862807,15,19,0,2,2,1586735228.112
North America,Honduras,972005,-86.241905,15.199999,368,392,0,0,24,1586735228.112
North America,Dominican Republic,974006,-70.162651,18.735693,2494,2620,0,0,126,1586735228.112
Africa,Sierra Leone,982015,-11.779889,8.460555,10,10,0,0,0,1586735228.112
Europe,Spain,965015,-3.74922,40.463667,86656,166019,0,62391,16972,1586735228.112
Europe,Luxembourg,961004,6.129583,49.815273,2974,3281,0,241,66,1586735228.112
Africa,Guinea,0,-9.696645,9.945587,233,250,0,17,0,1586735228.112
Asia,Qatar,955015,51.183884,25.354826,2697,2979,0,275,7,1586735228.112
Africa,Namibia,984009,18.49041,-22.95764,13,16,0,3,0,1586695678.276
Europe,United Kingdom,0,-3.435973,55.378051,12,20,0,8,0,1582952928.516
